x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.0269	0.689646	1	0.298859	0.132333	4.33718e-011	0.0116667	1.03469e-005	7.51208e-012	5.75653e-012	0.0879014	2.23923e-014	0.0298018	1.39229e-008	0.141761	2.70058	2.7467e-007	3.64971	0.298859	-11.9196	0.0894059	4.0626	1.03469e-005	10	17.3095	99.9994	0	0	5	0.5	66	1.00195	0.264716	-0.207912	-5.6876e-008	0.29886	0.0892188	0.412876	1.08788e-005	
1.06767	0.716546	1	0.298914	0.131838	4.25753e-011	0.0115431	0.000114547	7.54029e-012	5.62968e-012	0.0872964	2.16112e-014	0.0274762	1.26854e-008	0.142996	2.69991	2.66545e-007	3.65005	0.298914	-11.9397	0.082429	4.06236	0.000114547	10	17.7827	99.9938	0	0	5	0.5	67	1.00757	0.243356	-0.207912	-4.42161e-008	0.298915	0.0822519	0.412307	0.000120446	
1.055	0.701829	1	0.298868	0.132207	4.31928e-011	0.0116333	4.03327e-005	7.51925e-012	5.72731e-012	0.0877328	2.2193e-014	0.0292383	1.36208e-008	0.142028	2.70059	2.72757e-007	3.6497	0.298868	-11.9239	0.0877153	4.06236	4.03327e-005	10	18.3039	99.9978	0	0	5	0.5	68	1.00522	0.25947	-0.207912	-5.49207e-008	0.29887	0.0875354	0.412649	4.24096e-005	
1.04391	0.724195	1	0.298891	0.132149	4.31217e-011	0.0116174	2.35009e-005	7.52254e-012	5.71538e-012	0.0876512	2.21044e-014	0.0290036	1.34944e-008	0.142136	2.70066	2.71957e-007	3.64967	0.298891	-11.9256	0.087011	4.06222	2.35009e-005	10	17.9904	99.9987	0	0	5	0.5	69	1.00389	0.257233	-0.207912	-4.94043e-008	0.298893	0.0868342	0.412533	2.47104e-005	
1.07872	0.694212	1	0.298919	0.131693	4.22732e-011	0.0115113	0.000198003	7.54857e-012	5.5836e-012	0.0871513	2.13745e-014	0.0267038	1.22818e-008	0.143462	2.6993	2.63725e-007	3.65035	0.298919	-11.9474	0.0801118	4.06264	0.000198003	10	17.3625	99.9893	0	0	5	0.5	70	1.00933	0.236464	-0.207912	-4.29374e-008	0.298921	0.0799296	0.412294	0.000208205	
1.04433	0.750443	1	0.29893	0.131939	4.28106e-011	0.0115629	2.86115e-005	7.53451e-012	5.66513e-012	0.0873794	2.1776e-014	0.0280682	1.29961e-008	0.142611	2.70057	2.68701e-007	3.64971	0.29893	-11.9332	0.0842048	4.06195	2.86115e-005	10	17.8787	99.9984	0	0	5	0.5	71	1.00405	0.248533	-0.207912	-4.01474e-008	0.298931	0.0840358	0.412223	3.00842e-005	
1.03629	0.706486	1	0.29887	0.132273	4.32979e-011	0.0116501	1.48748e-005	7.51545e-012	5.74415e-012	0.0878155	2.22987e-014	0.0295545	1.37899e-008	0.141865	2.70067	2.73842e-007	3.64966	0.29887	-11.9212	0.0886639	4.06242	1.48748e-005	10	17.7795	99.9992	0	0	5	0.5	72	1.00293	0.26237	-0.207912	-5.43029e-008	0.298872	0.0884817	0.412736	1.56399e-005	
1.02127	0.723451	1	0.298907	0.132068	4.29805e-011	0.0115991	1.54816e-005	7.52717e-012	5.69317e-012	0.087567	2.19821e-014	0.0286039	1.32804e-008	0.142388	2.70035	2.70536e-007	3.64982	0.298907	-11.9297	0.0858121	4.06237	1.54816e-005	10	16.5581	99.9991	0	0	5	0.5	73	1.00158	0.253616	-0.207912	-4.52861e-008	0.298909	0.0856313	0.412533	1.62772e-005	
1.03214	0.737509	1	0.298914	0.132054	4.29806e-011	0.0115934	1.63358e-005	7.52792e-012	5.69261e-012	0.0875334	2.1959e-014	0.0285788	1.32672e-008	0.142364	2.70056	2.70476e-007	3.64972	0.298914	-11.9292	0.0857368	4.06215	1.63358e-005	10	17.4283	99.9991	0	0	5	0.5	74	1.00262	0.253297	-0.207912	-4.38725e-008	0.298915	0.0855619	0.412421	1.71758e-005	
1	0.759375	1	0.298991	0.131485	4.19341e-011	0.0114607	6.62756e-005	7.56054e-012	5.53004e-012	0.0869058	2.10577e-014	0.0257879	1.18001e-008	0.144018	2.6989	2.6033e-007	3.65055	0.298991	-11.9561	0.0773639	4.06274	6.62756e-005	10	14.0042	99.9964	0	0	3.92857	0.392857	75	1.00039	0.227989	-0.207912	-2.54032e-008	0.298991	0.0771814	0.412203	6.96871e-005	
1	0.703125	1	0.29894	0.131814	4.25435e-011	0.0115389	2.85781e-005	7.54164e-012	5.62446e-012	0.0872801	2.15868e-014	0.027385	1.26343e-008	0.143096	2.69971	2.66183e-007	3.65014	0.29894	-11.9411	0.0821553	4.06254	2.85781e-005	10	14.5682	99.9984	0	0	3.75	0.375	76	1.00043	0.242499	-0.207912	-3.74857e-008	0.298941	0.0819675	0.412394	3.00466e-005	
1.01318	0.857812	1	0.299046	0.131004	4.08724e-011	0.0113518	0.000246232	7.58828e-012	5.37033e-012	0.0863959	2.02394e-014	0.0233075	1.05334e-008	0.145495	2.69727	2.50814e-007	3.65137	0.299046	-11.9802	0.0699228	4.06341	0.000246232	10	14.0429	99.9867	0	0	5	0.5	77	0.999248	0.205738	-0.207912	-1.21459e-008	0.299046	0.0697432	0.412077	0.000258915	
1.02739	0.874056	1	0.29905	0.130939	4.09825e-011	0.0113194	3.45811e-005	7.59204e-012	5.38213e-012	0.0861922	2.01607e-014	0.023383	1.05663e-008	0.145241	2.69883	2.51262e-007	3.65059	0.29905	-11.9754	0.0701491	4.06196	3.45811e-005	10	15.3032	99.9978	0	0	5	0.5	78	0.99896	0.205573	-0.207906	-1.13382e-008	0.29905	0.0699921	0.411376	3.62867e-005	
1.01563	0.889066	1	0.29908	0.130477	3.90528e-011	0.0112618	0.000900218	7.61893e-012	5.1106e-012	0.0860572	1.9189e-014	0.0198473	8.82526e-009	0.147891	2.69256	2.36354e-007	3.65372	0.29908	-12.0205	0.0595422	4.06667	0.000900218	10	11.6757	99.9514	0	0	5	0.5	79	0.995151	0.176143	-0.207912	-3.90691e-009	0.29908	0.059327	0.413043	0.000946665	
0.924235	0.885938	-99999	0.299062	0.130609	3.82338e-011	0.0112061	0.00759892	7.61123e-012	5.00849e-012	0.0855451	1.84345e-014	0.0186077	8.36579e-009	0.145252	0.618049	5.32763e-008	0.190976	0.299062	-1.61544	0.0558231	0.596838	0.00759892	1	8.94724	99.6008	0	0	0.25	0.25	80	1.29128	0.159042	-0.207906	-1.41252e-008	0.299062	0.0552998	0.400966	0.00799378	
1.01904	0.837519	1	0.299023	0.131267	4.15296e-011	0.0114064	0.000107563	7.57308e-012	5.46763e-012	0.0866378	2.06965e-014	0.0247654	1.12735e-008	0.144562	2.69865	2.56516e-007	3.65068	0.299023	-11.9648	0.0742966	4.06261	0.000107563	10	15.0428	99.9942	0	0	5	0.5	81	1.00037	0.21861	-0.207912	-1.75756e-008	0.299024	0.074126	0.411946	0.0001131	
1	0.815625	1	0.299032	0.131163	4.11995e-011	0.0113924	0.000149627	7.57907e-012	5.41989e-012	0.0865998	2.05212e-014	0.0240737	1.09202e-008	0.145121	2.69735	2.53752e-007	3.65133	0.299032	-11.9741	0.0722213	4.06363	0.000149627	10	13.174	99.9918	0	0	3.75	0.375	82	0.999994	0.212784	-0.207912	-1.5498e-008	0.299032	0.0720366	0.412344	0.00015733	
1.03666	0.804199	1	0.298985	0.131607	4.22627e-011	0.0114802	3.5665e-005	7.5535e-012	5.57857e-012	0.0869727	2.1252e-014	0.0265425	1.21927e-008	0.143436	2.70015	2.63226e-007	3.64992	0.298985	-11.9465	0.0796277	4.06179	3.5665e-005	10	17.0609	99.9981	0	0	5	0.5	83	1.00247	0.234476	-0.207912	-2.68924e-008	0.298986	0.0794668	0.411865	3.74999e-005	
1.01895	0.811911	1	0.299005	0.131427	4.18664e-011	0.0114427	6.5521e-005	7.56387e-012	5.51868e-012	0.0868081	2.09621e-014	0.0255779	1.16914e-008	0.144075	2.69918	2.59593e-007	3.65041	0.299005	-11.9569	0.076734	4.06239	6.5521e-005	10	15.3268	99.9964	0	0	5	0.5	84	1.00087	0.22592	-0.207912	-2.19051e-008	0.299006	0.0765643	0.411986	6.88933e-005	
1.07797	0.669038	1	0.298877	0.131931	4.26879e-011	0.0115695	0.000150675	7.53498e-012	5.64854e-012	0.0874341	2.17557e-014	0.0278364	1.28767e-008	0.142842	2.69972	2.67797e-007	3.65014	0.298877	-11.9373	0.0835095	4.06266	0.000150675	10	17.8395	99.9919	0	0	5	0.5	85	1.00883	0.24683	-0.207912	-5.28966e-008	0.298879	0.0833253	0.412523	0.000158439	
1.05631	0.609001	1	0.298646	0.13311	4.43687e-011	0.0118701	1.78797e-005	7.46824e-012	5.92342e-012	0.0889116	2.35676e-014	0.0332296	1.58037e-008	0.140033	2.7009	2.85994e-007	3.64955	0.298646	-11.8918	0.0996893	4.06363	1.78797e-005	10	19.1683	99.999	0	0	5	0.5	86	1.00402	0.296695	-0.207912	-1.07169e-007	0.298649	0.0994821	0.414058	1.87999e-005	
1.05779	0.660642	1	0.298802	0.132505	4.3608e-011	0.0117108	3.39387e-005	7.50232e-012	5.79541e-012	0.088119	2.26524e-014	0.0305645	1.43368e-008	0.141356	2.70072	2.7726e-007	3.64964	0.298802	-11.9131	0.0916938	4.06274	3.39387e-005	10	18.7459	99.9982	0	0	5	0.5	87	1.00521	0.271816	-0.207912	-7.07104e-008	0.298804	0.0915049	0.413093	3.56862e-005	
1.01922	0.783109	1	0.29898	0.131622	4.22419e-011	0.0114885	3.96113e-005	7.55265e-012	5.57645e-012	0.0870261	2.12783e-014	0.0265344	1.21884e-008	0.143516	2.69971	2.63141e-007	3.65015	0.29898	-11.9478	0.0796036	4.06223	3.96113e-005	10	15.7783	99.9978	0	0	5	0.5	88	1.0012	0.234592	-0.207912	-2.79284e-008	0.298981	0.0794325	0.41208	4.16492e-005	
1.02288	0.758447	1	0.298954	0.131808	4.25774e-011	0.0115329	2.46127e-005	7.54197e-012	5.62871e-012	0.087239	2.15745e-014	0.0274318	1.26591e-008	0.142999	2.70015	2.66404e-007	3.64993	0.298954	-11.9395	0.0822956	4.06213	2.46127e-005	10	16.4522	99.9987	0	0	5	0.5	89	1.00171	0.242764	-0.207912	-3.43458e-008	0.298955	0.0821238	0.412194	2.58782e-005	
1.01089	0.745313	1	0.298955	0.131763	4.24745e-011	0.0115246	3.16794e-005	7.54454e-012	5.61319e-012	0.0872054	2.15048e-014	0.0271764	1.25247e-008	0.143182	2.69981	2.65455e-007	3.65009	0.298955	-11.9425	0.0815295	4.06236	3.16794e-005	10	15.4243	99.9983	0	0	5	0.5	90	1.00093	0.240526	-0.207912	-3.39824e-008	0.298956	0.0813513	0.412266	3.33087e-005	
0.958202	0.857812	-99999	0.299113	0.129467	3.47763e-011	0.0110193	0.00431556	7.67837e-012	4.51573e-012	0.0848611	1.65129e-014	0.0132935	5.76595e-009	0.150672	0.616419	4.70739e-008	0.19179	0.299113	-1.68297	0.0398807	0.602309	0.00431556	1	8.91966	99.7705	0	0	0.25	0.25	91	0.998837	0.117951	-0.207912	3.37419e-009	0.299113	0.0395268	0.410658	0.00453932	
0.924235	0.689063	-99999	0.299113	0.13005	3.68372e-011	0.0112113	0.00192785	7.64396e-012	4.80487e-012	0.0859528	1.80938e-014	0.0163665	7.16782e-009	0.150464	0.61577	5.04867e-008	0.192115	0.299113	-1.6705	0.0490995	0.606574	0.00192785	1	9.43268	99.8967	0	0	0.25	0.25	92	1	0.147341	-0.207913	5.12061e-009	0.299113	0.0488427	0.414613	0.00202728	
1.0378	0.669499	1	0.298815	0.132538	4.36609e-011	0.011719	1.13027e-005	7.50046e-012	5.80388e-012	0.0881584	2.27047e-014	0.0307276	1.44248e-008	0.141273	2.70078	2.77808e-007	3.64961	0.298815	-11.9117	0.0921831	4.06276	1.13027e-005	10	18.2023	99.9994	0	0	5	0.5	93	1.00289	0.273294	-0.207912	-6.73457e-008	0.298817	0.0919922	0.413133	1.1884e-005	
1	0.5625	1	0.298756	0.132707	4.38075e-011	0.0117722	8.21632e-006	7.49093e-012	5.83078e-012	0.0884462	2.29756e-014	0.0313383	1.47571e-008	0.141115	2.69997	2.79723e-007	3.65002	0.298756	-11.9094	0.0940151	4.0638	8.21632e-006	10	15.4816	99.9995	0	0	3.75	0.375	94	0.999871	0.279341	-0.207912	-8.0436e-008	0.298758	0.0937955	0.413773	8.63876e-006	
1.03364	0.633141	1	0.298734	0.132875	4.4086e-011	0.0118086	6.80904e-006	7.4814e-012	5.87531e-012	0.0886071	2.32185e-014	0.0322019	1.52328e-008	0.140553	2.70079	2.82664e-007	3.6496	0.298734	-11.9002	0.096606	4.06333	6.80904e-006	10	18.2959	99.9996	0	0	5	0.5	95	1.00212	0.287088	-0.207912	-8.62573e-008	0.298737	0.0964018	0.413702	7.15922e-006	
1	0.61875	1	0.298835	0.132357	4.33477e-011	0.0116796	1.35916e-005	7.51071e-012	5.75439e-012	0.0879826	2.24378e-014	0.029807	1.39252e-008	0.141867	2.69994	2.74604e-007	3.65003	0.298835	-11.9214	0.0894213	4.06323	1.35916e-005	10	15.2343	99.9992	0	0	3.75	0.375	96	1.00016	0.265024	-0.207912	-6.215e-008	0.298836	0.0892153	0.413191	1.42899e-005	
1.01891	0.6723	1	0.298853	0.132342	4.33708e-011	0.0116706	1.09252e-005	7.51158e-012	5.75679e-012	0.0879246	2.2408e-014	0.0298177	1.39313e-008	0.141778	2.70043	2.74704e-007	3.64978	0.298853	-11.9199	0.0894535	4.06275	1.09252e-005	10	16.8143	99.9994	0	0	5	0.5	97	1.00135	0.264925	-0.207912	-5.81439e-008	0.298854	0.0892623	0.412954	1.14867e-005	
1	0.646875	1	0.298879	0.132139	4.30388e-011	0.0116225	1.84171e-005	7.52313e-012	5.70395e-012	0.0876965	2.20978e-014	0.0288402	1.34063e-008	0.14235	2.69989	2.71293e-007	3.65006	0.298879	-11.9292	0.086521	4.06291	1.84171e-005	10	15.0159	99.999	0	0	3.92857	0.392857	98	1.00031	0.256011	-0.207912	-5.16605e-008	0.298881	0.086323	0.41285	1.93633e-005	
1.04141	0.65067	1	0.298772	0.132716	4.38929e-011	0.0117657	1.14821e-005	7.49039e-012	5.84257e-012	0.0883907	2.29754e-014	0.0315135	1.48542e-008	0.140878	2.70084	2.8042e-007	3.64958	0.298772	-11.9054	0.0945407	4.063	1.14821e-005	10	18.5433	99.9994	0	0	5	0.5	99	1.00311	0.280625	-0.207912	-7.75544e-008	0.298774	0.0943443	0.413408	1.20728e-005	
1.02065	0.649384	1	0.298804	0.13258	4.36972e-011	0.0117325	7.5262e-006	7.49807e-012	5.81056e-012	0.0882319	2.27732e-014	0.0308792	1.4507e-008	0.141238	2.70056	2.78283e-007	3.64972	0.298804	-11.9112	0.0926379	4.06304	7.5262e-006	10	17.2956	99.9996	0	0	5	0.5	100	1.00138	0.2748	-0.207912	-6.977e-008	0.298806	0.0924397	0.413301	7.91315e-006	
1.1	0.525	1	0.298684	0.132441	4.33894e-011	0.0117053	0.000184589	7.50596e-012	5.76358e-012	0.0881201	2.25507e-014	0.0300348	1.40541e-008	0.141771	2.69961	2.75356e-007	3.6502	0.298684	-11.9203	0.0901048	4.0636	0.000184589	10	18.0473	99.9901	0	0	3.57143	0.357143	101	1.00987	0.26748	-0.207912	-9.82302e-008	0.298687	0.0899049	0.413399	0.000194102	
1.01219	0.632813	1	0.298798	0.132567	4.36604e-011	0.0117313	8.76539e-006	7.49882e-012	5.80508e-012	0.0882318	2.27562e-014	0.0307858	1.44559e-008	0.141322	2.70033	2.77942e-007	3.64983	0.298798	-11.9126	0.0923578	4.06323	8.76539e-006	10	16.5459	99.9995	0	0	5	0.5	102	1.00073	0.27402	-0.207912	-7.08337e-008	0.2988	0.0921543	0.413376	9.21597e-006	
1.02325	0.61091	1	0.298699	0.132987	4.42035e-011	0.0118405	5.17829e-006	7.47512e-012	5.89593e-012	0.0887717	2.33907e-014	0.0326573	1.54845e-008	0.140366	2.70059	2.84111e-007	3.6497	0.298699	-11.8972	0.0979723	4.06371	5.17829e-006	10	17.6213	99.9997	0	0	5	0.5	103	1.00106	0.291434	-0.207912	-9.41004e-008	0.298702	0.0977586	0.41398	5.44468e-006	
1.05787	0.642081	1	0.298754	0.132706	4.38727e-011	0.0117636	2.88433e-005	7.49094e-012	5.83945e-012	0.0883816	2.29594e-014	0.0314551	1.48228e-008	0.140911	2.70079	2.80224e-007	3.6496	0.298754	-11.9059	0.0943657	4.06302	2.88433e-005	10	18.9377	99.9984	0	0	5	0.5	104	1.00488	0.280121	-0.207912	-8.19824e-008	0.298756	0.0941707	0.413405	3.03283e-005	
0.942542	0.745313	-99999	0.299114	0.130021	3.69935e-011	0.0111907	0.00180679	7.64564e-012	4.8242e-012	0.0858139	1.80866e-014	0.0165307	7.24346e-009	0.150176	0.615971	5.0684e-008	0.192015	0.299114	-1.66712	0.0495921	0.605903	0.00180679	1	9.35376	99.9032	0	0	0.25	0.25	105	1	0.148116	-0.207913	4.95414e-009	0.299114	0.0493359	0.414036	0.00189999	
0.963423	0.689063	-99999	0.299108	0.130549	3.94431e-011	0.0112749	0.000401837	7.6147e-012	5.16455e-012	0.0861093	1.94052e-014	0.0205176	9.14314e-009	0.147578	0.616769	5.47726e-008	0.191615	0.299108	-1.62896	0.0615529	0.604672	0.000401837	1	10.4873	99.9783	0	0	0.25	0.25	106	0.99999	0.181783	-0.207912	2.83739e-009	0.299108	0.0613531	0.413129	0.000422546	
1	0.590625	1	0.298795	0.132537	4.35888e-011	0.0117272	1.08735e-005	7.50051e-012	5.79426e-012	0.0882208	2.27156e-014	0.0305963	1.43525e-008	0.141478	2.69996	2.7726e-007	3.65002	0.298795	-11.9152	0.0917893	4.06352	1.08735e-005	10	15.3771	99.9994	0	0	3.75	0.375	107	1.00002	0.272401	-0.207912	-7.13892e-008	0.298797	0.0915763	0.413487	1.14324e-005	
0.981467	0.857812	-99999	0.2991	0.130225	3.81701e-011	0.0112056	0.00144051	7.63365e-012	4.98545e-012	0.085793	1.8619e-014	0.0182973	8.08272e-009	0.148696	0.616549	5.25922e-008	0.191726	0.2991	-1.64713	0.0548921	0.604414	0.00144051	1	10.2745	99.9229	0	0	0.25	0.25	108	0.999553	0.162449	-0.207912	9.37891e-010	0.2991	0.0546519	0.412805	0.00151491	
0.969835	0.827538	-99999	0.299109	0.13011	3.76742e-011	0.011188	0.00157074	7.64041e-012	4.91634e-012	0.085734	1.83554e-014	0.0175037	7.70334e-009	0.149282	0.616364	5.17559e-008	0.191818	0.299109	-1.65532	0.0525113	0.604807	0.00157074	1	9.83565	99.9159	0	0	0.25	0.25	109	0.999972	0.155741	-0.207913	3.36639e-009	0.299109	0.0522652	0.413121	0.00165182	
1.1	0.5875	1	0.298844	0.131817	4.23939e-011	0.0115486	0.000301986	7.54146e-012	5.60483e-012	0.0873514	2.15632e-014	0.0271226	1.25046e-008	0.143309	2.69884	2.65181e-007	3.65058	0.298844	-11.9453	0.0813682	4.06322	0.000301986	10	17.0434	99.9838	0	0	3.57143	0.357143	110	1.01175	0.240654	-0.207912	-6.06119e-008	0.298846	0.0811727	0.412646	0.000317552	
0.974728	0.885938	-99999	0.299112	0.129647	3.51883e-011	0.0110887	0.00381552	7.66771e-012	4.57559e-012	0.0852771	1.69319e-014	0.0139357	6.0569e-009	0.15089	0.616058	4.78026e-008	0.191971	0.299112	-1.68292	0.041807	0.604053	0.00381552	1	9.11897	99.7969	0	0	0.25	0.25	111	0.99618	0.124864	-0.207913	3.14332e-009	0.299112	0.0414732	0.412258	0.00401333	
0.942542	0.632813	-99999	0.299113	0.13047	3.88033e-011	0.0112861	0.000616195	7.61935e-012	5.07767e-012	0.086248	1.91946e-014	0.019507	8.65236e-009	0.148597	0.616286	5.37432e-008	0.191857	0.299113	-1.6421	0.0585212	0.606092	0.000616195	1	10.1367	99.9667	0	0	0.25	0.25	112	1	0.174101	-0.207913	4.35585e-009	0.299113	0.0583177	0.414327	0.000647957	
1.07865	0.647557	1	0.298836	0.132139	4.302e-011	0.0116216	0.000123488	7.52313e-012	5.70146e-012	0.0876904	2.20835e-014	0.0288004	1.33887e-008	0.14233	2.69997	2.71183e-007	3.65001	0.298836	-11.929	0.0864016	4.06279	0.000123488	10	18.1838	99.9933	0	0	5	0.5	113	1.00841	0.255714	-0.207912	-6.27805e-008	0.298837	0.0862144	0.412768	0.00012985	
1.1	0.61875	1	0.298907	0.131515	4.18326e-011	0.0114752	0.000388951	7.55878e-012	5.51794e-012	0.0869956	2.1067e-014	0.0256572	1.17419e-008	0.144114	2.69826	2.59819e-007	3.65087	0.298907	-11.9584	0.076972	4.06323	0.000388951	10	16.439	99.9791	0	0	3.92857	0.392857	114	1.01255	0.227278	-0.207912	-4.57728e-008	0.298908	0.0767765	0.412367	0.000409004	
1.07354	0.62477	1	0.298732	0.132628	4.37384e-011	0.0117458	6.60802e-005	7.49538e-012	5.81812e-012	0.0883005	2.28397e-014	0.0310463	1.46002e-008	0.141154	2.70049	2.78837e-007	3.64976	0.298732	-11.91	0.0931391	4.06316	6.60802e-005	10	18.8455	99.9964	0	0	5	0.5	115	1.00691	0.276463	-0.207912	-8.7132e-008	0.298735	0.092944	0.413388	6.94845e-005	
1.09097	0.634375	1	0.298868	0.131812	4.24172e-011	0.011545	0.000256938	7.54177e-012	5.60767e-012	0.0873281	2.15587e-014	0.0271545	1.252e-008	0.143269	2.69905	2.65314e-007	3.65048	0.298868	-11.9445	0.0814637	4.06304	0.000256938	10	17.2916	99.9862	0	0	5	0.5	116	1.01075	0.240829	-0.207912	-5.51751e-008	0.298869	0.0812724	0.412569	0.000270182	
1.0795	0.600971	1	0.298697	0.132684	4.37972e-011	0.011762	8.01876e-005	7.49219e-012	5.82842e-012	0.0883845	2.2926e-014	0.0312677	1.47217e-008	0.141062	2.70037	2.79557e-007	3.64981	0.298697	-11.9086	0.0938035	4.06335	8.01876e-005	10	18.8155	99.9957	0	0	5	0.5	117	1.00746	0.278601	-0.207912	-9.54451e-008	0.298699	0.0936059	0.413527	8.43195e-005	
1.05146	0.557525	1	0.298473	0.133679	4.49999e-011	0.0120219	7.26048e-006	7.43645e-012	6.03337e-012	0.0896656	2.44117e-014	0.0357158	1.72064e-008	0.138819	2.701	2.9381e-007	3.6495	0.298473	-11.8722	0.107148	4.06454	7.26048e-006	10	19.4923	99.9996	0	0	5	0.5	118	1.00241	0.319967	-0.207912	-1.4759e-007	0.298477	0.106924	0.415016	7.63381e-006	
1.06018	0.582671	1	0.298574	0.133317	4.46037e-011	0.0119254	1.9256e-005	7.45665e-012	5.96405e-012	0.0891873	2.38764e-014	0.0341292	1.63075e-008	0.139595	2.70091	2.88854e-007	3.64954	0.298574	-11.8847	0.102388	4.06398	1.9256e-005	10	19.3818	99.999	0	0	5	0.5	119	1.00403	0.305131	-0.207912	-1.24162e-007	0.298577	0.102175	0.414411	2.02471e-005	
1.1	0.55625	1	0.298771	0.132119	4.29004e-011	0.0116237	0.000237769	7.52422e-012	5.68479e-012	0.0877185	2.20466e-014	0.0285494	1.32582e-008	0.142545	2.69927	2.70242e-007	3.65036	0.298771	-11.9329	0.0856487	4.06335	0.000237769	10	17.5643	99.9872	0	0	3.92857	0.392857	120	1.01095	0.25376	-0.207912	-7.78056e-008	0.298773	0.0854516	0.412982	0.000250025	
1.06865	0.565652	1	0.298524	0.133382	4.46695e-011	0.0119434	2.75005e-005	7.45301e-012	5.97576e-012	0.0892785	2.39733e-014	0.0343994	1.646e-008	0.139472	2.70086	2.89698e-007	3.64957	0.298524	-11.8828	0.103198	4.06414	2.75005e-005	10	19.5353	99.9985	0	0	5	0.5	121	1.00471	0.307704	-0.207912	-1.35718e-007	0.298528	0.102986	0.414544	2.89166e-005	
1.07218	0.535959	1	0.298421	0.133647	4.49584e-011	0.0120142	2.25578e-005	7.4382e-012	6.02639e-012	0.0896292	2.43653e-014	0.0355607	1.71185e-008	0.138902	2.70092	2.93324e-007	3.64954	0.298421	-11.8736	0.106683	4.06455	2.25578e-005	10	19.812	99.9988	0	0	5	0.5	122	1.00427	0.31858	-0.207912	-1.59716e-007	0.298426	0.106466	0.414987	2.37191e-005	
1.07946	0.581658	1	0.298645	0.132856	4.40177e-011	0.0118072	7.36946e-005	7.48249e-012	5.86536e-012	0.0886093	2.31875e-014	0.0320301	1.51402e-008	0.140681	2.70044	2.82066e-007	3.64978	0.298645	-11.9024	0.0960906	4.06359	7.36946e-005	10	18.9682	99.996	0	0	5	0.5	123	1.00709	0.285714	-0.207912	-1.0754e-007	0.298648	0.0958891	0.413796	7.74919e-005	
1.06645	0.949323	-99999	0.299084	0.118127	5.40662e-011	0.00568545	0.0284116	8.4155e-012	6.40559e-012	0.0479878	5.08795e-015	0.0178622	8.66337e-009	0.0835113	0.68151	6.1459e-008	0.159245	0.299084	-1.00424	0.0535867	0.397803	0.0284116	1	0	98.5314	0	0	0.25	0.25	124	1.60109	0.00837586	-0.207894	-7.525e-009	0.299084	0.0519906	0.23832	0.0298756	
0.977012	0.801563	-99999	0.299097	0.130496	3.91264e-011	0.0112702	0.000670926	7.61783e-012	5.12097e-012	0.0861091	1.92571e-014	0.0199862	8.88809e-009	0.147941	0.61663	5.42536e-008	0.191685	0.299097	-1.63425	0.0599586	0.604932	0.000670926	1	10.5773	99.9639	0	0	0.25	0.25	125	1	0.177456	-0.207912	6.04708e-010	0.299097	0.059746	0.41334	0.000705491	
0.984415	0.689063	-99999	0.299045	0.131099	4.11722e-011	0.0113688	0.000104088	7.58276e-012	5.41366e-012	0.0864623	2.042e-014	0.0239293	1.08456e-008	0.145084	0.617507	5.79685e-008	0.191246	0.299045	-1.59405	0.0717881	0.603174	0.000104088	1	11.9808	99.9943	0	0	0.25	0.25	126	1.00002	0.211023	-0.207912	-1.264e-008	0.299045	0.0715973	0.411949	0.000109446	
0.973919	0.716363	-99999	0.299097	0.130671	3.99631e-011	0.0112877	0.000270387	7.6076e-012	5.23751e-012	0.0861272	1.9655e-014	0.021444	9.59864e-009	0.146815	0.617053	5.56757e-008	0.191474	0.299097	-1.61862	0.0643321	0.603963	0.000270387	1	10.8108	99.9853	0	0	0.25	0.25	127	0.999979	0.189413	-0.207912	-3.48404e-011	0.299097	0.064137	0.412544	0.000284319	
0.973919	0.661762	-99999	0.299094	0.130742	4.03908e-011	0.0112845	0.000151695	7.60347e-012	5.29644e-012	0.0860562	1.98055e-014	0.0221818	9.96407e-009	0.146097	0.617379	5.6393e-008	0.19131	0.299094	-1.60929	0.0665454	0.603026	0.000151695	1	11.0058	99.9917	0	0	0.25	0.25	128	0.999969	0.195139	-0.207912	-1.06696e-009	0.299094	0.0663527	0.411749	0.000159508	
0.945458	0.576562	-99999	0.299115	0.130431	3.93769e-011	0.0112299	0.000342329	7.62164e-012	5.15118e-012	0.0858442	1.92117e-014	0.020259	9.01465e-009	0.147474	0.616985	5.45504e-008	0.191507	0.299115	-1.62869	0.0607772	0.603789	0.000342329	1	10.3585	99.9814	0	0	0.25	0.25	129	1	0.178581	-0.207912	4.35488e-009	0.299115	0.0605712	0.412335	0.000359973	
1.02733	0.576562	1	0.298598	0.133347	4.46255e-011	0.0119357	3.5892e-006	7.45493e-012	5.96834e-012	0.089244	2.39281e-014	0.0342404	1.63692e-008	0.139579	2.70071	2.89174e-007	3.64964	0.298598	-11.8845	0.102722	4.06422	3.5892e-006	10	18.1989	99.9998	0	0	5	0.5	130	1.00099	0.306224	-0.207912	-1.17838e-007	0.298601	0.102498	0.414554	3.7739e-006	
