              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             36	           16.5	            2.5	            400	 1	  5.3428927238e-007	  1.8960304487e-004	  1.7052892250e-003	  3.1032375338e-003	
             40	           16.5	            2.5	            400	 1	  3.3726450637e-007	  1.7367018812e-004	  1.8672320441e-003	  3.8888648957e-003	
             44	           16.5	            2.5	            400	 1	  2.0323914841e-007	  1.5294389658e-004	  1.9605560122e-003	  4.6451984517e-003	
             48	           16.5	            2.5	            400	 1	  1.1795656798e-007	  1.3041170630e-004	  1.9870002021e-003	  5.3193428064e-003	
             52	           16.5	            2.5	            400	 1	  6.6199665751e-008	  1.0817893746e-004	  1.9518975284e-003	  5.8576825281e-003	
             56	           16.5	            2.5	            400	 1	  3.6085129764e-008	  8.7620058928e-005	  1.8628013314e-003	  6.2103544705e-003	
             60	           16.5	            2.5	            400	 1	  1.9168628784e-008	  6.9463981815e-005	  1.7285913195e-003	  6.3392931536e-003	
             64	           16.5	            2.5	            400	 1	  9.9417426560e-009	  5.3971600969e-005	  1.5593077994e-003	  6.2269990309e-003	
             68	           16.5	            2.5	            400	 1	  5.0416042796e-009	  4.1114752215e-005	  1.3662062978e-003	  5.8825663290e-003	
             72	           16.5	            2.5	            400	 1	  2.5034610370e-009	  3.0701444222e-005	  1.1613963079e-003	  5.3421341000e-003	
             76	           16.5	            2.5	            400	 1	  1.2190634122e-009	  2.2458301173e-005	  9.5694432403e-004	  4.6629492830e-003	
             80	           16.5	            2.5	            400	 1	  5.8297451291e-010	  1.6080598151e-005	  7.6365745372e-004	  3.9127586700e-003	
             84	           16.5	            2.5	            400	 1	  2.7415145373e-010	  1.1261094418e-005	  5.8994852755e-004	  3.1578517395e-003	
             88	           16.5	            2.5	            400	 1	  1.2693410982e-010	  7.7068060878e-006	  4.4109806516e-004	  2.4528370877e-003	
             92	           16.5	            2.5	            400	 1	  5.7947561680e-011	  5.1555458924e-006	  3.1953676983e-004	  1.8371520805e-003	
             96	           16.5	            2.5	            400	 1	  2.5836850099e-011	  3.3244276616e-006	  2.2126785872e-004	  1.3098908156e-003	
            100	           16.5	            2.5	            400	 1	  1.5566116270e-011	  2.5483847074e-006	  1.7679853395e-004	  1.0641026222e-003	
              0	           17.5	            2.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	           17.5	            2.5	            400	 1	  2.8878311428e-007	  4.8754468590e-006	  5.9397891740e-006	  1.0793317045e-006	
              8	           17.5	            2.5	            400	 1	  9.1497966113e-007	  2.5725161427e-005	  5.1714692163e-005	  2.4800113346e-005	
             12	           17.5	            2.5	            400	 1	  1.5028351708e-006	  6.3767874368e-005	  1.7188752604e-004	  1.1237163150e-004	
             16	           17.5	            2.5	            400	 1	  1.8431499455e-006	  1.1142004204e-004	  3.7949147754e-004	  3.0940506780e-004	
             20	           17.5	            2.5	            400	 1	  1.8546785037e-006	  1.5741525494e-004	  6.6109786116e-004	  6.4924817877e-004	
             24	           17.5	            2.5	            400	 1	  1.6161488137e-006	  1.9253549579e-004	  9.8438599149e-004	  1.1428634329e-003	
             28	           17.5	            2.5	            400	 1	  1.2606245930e-006	  2.1212059480e-004	  1.3105627741e-003	  1.7776728435e-003	
             32	           17.5	            2.5	            400	 1	  9.0179605301e-007	  2.1599614618e-004	  1.6048669493e-003	  2.5223256215e-003	
             36	           17.5	            2.5	            400	 1	  6.0233034547e-007	  2.0693885989e-004	  1.8425124648e-003	  3.3335878158e-003	
             40	           17.5	            2.5	            400	 1	  3.7953891401e-007	  1.8884009694e-004	  2.0098534703e-003	  4.1622418282e-003	
             44	           17.5	            2.5	            400	 1	  2.2828614273e-007	  1.6572134959e-004	  2.1029871981e-003	  4.9553946180e-003	
             48	           17.5	            2.5	            400	 1	  1.3226092017e-007	  1.4084725012e-004	  2.1246141956e-003	  5.6579577931e-003	
             52	           17.5	            2.5	            400	 1	  7.3987821139e-008	  1.1645755501e-004	  2.0810318226e-003	  6.2146441857e-003	
             56	           17.5	            2.5	            400	 1	  4.0163215370e-008	  9.4031975652e-005	  1.9808396114e-003	  6.5742412780e-003	
             60	           17.5	            2.5	            400	 1	  2.1252047042e-008	  7.4335889167e-005	  1.8338673549e-003	  6.6980125973e-003	
             64	           17.5	            2.5	            400	 1	  1.0983696684e-008	  5.7608099315e-005	  1.6509177729e-003	  6.5687695660e-003	
             68	           17.5	            2.5	            400	 1	  5.5520611361e-009	  4.3782090163e-005	  1.4439195469e-003	  6.1969905452e-003	
             72	           17.5	            2.5	            400	 1	  2.7484789714e-009	  3.2623651235e-005	  1.2255855412e-003	  5.6212087518e-003	
             76	           17.5	            2.5	            400	 1	  1.3343934023e-009	  2.3818531711e-005	  1.0085021813e-003	  4.9017698761e-003	
             80	           17.5	            2.5	            400	 1	  6.3628477107e-010	  1.7025025592e-005	  8.0388382824e-004	  4.1097448894e-003	
             84	           17.5	            2.5	            400	 1	  2.9838790031e-010	  1.1903915536e-005	  6.2041004139e-004	  3.3144641473e-003	
             88	           17.5	            2.5	            400	 1	  1.3778635645e-010	  8.1353604329e-006	  4.6347332492e-004	  2.5728848161e-003	
             92	           17.5	            2.5	            400	 1	  6.2740602760e-011	  5.4354099968e-006	  3.3549065348e-004	  1.9260096099e-003	
             96	           17.5	            2.5	            400	 1	  2.7905951052e-011	  3.5009693682e-006	  2.3215924239e-004	  1.3725730401e-003	
            100	           17.5	            2.5	            400	 1	  1.6784950806e-011	  2.6819510668e-006	  1.8542947840e-004	  1.1147095019e-003	
              0	           18.5	            2.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	           18.5	            2.5	            400	 1	  3.1592702631e-007	  5.3276826383e-006	  6.5100921988e-006	  1.2128518191e-006	
              8	           18.5	            2.5	            400	 1	  1.0001365748e-006	  2.7992406435e-005	  5.6133248443e-005	  2.6907746701e-005	
             12	           18.5	            2.5	            400	 1	  1.6386668014e-006	  6.9111823688e-005	  1.8559491082e-004	  1.2102014970e-004	
             16	           18.5	            2.5	            400	 1	  2.0135647044e-006	  1.2037640679e-004	  4.0789187896e-004	  3.3143209348e-004	
             20	           18.5	            2.5	            400	 1	  2.0276895181e-006	  1.6953200816e-004	  7.0772087093e-004	  6.9240196996e-004	
             24	           18.5	            2.5	            400	 1	  1.7664563180e-006	  2.0671160676e-004	  1.0499667234e-003	  1.2141251636e-003	
             28	           18.5	            2.5	            400	 1	  1.3752533176e-006	  2.2702109554e-004	  1.3931839239e-003	  1.8820418688e-003	
             32	           18.5	            2.5	            400	 1	  9.8172282424e-007	  2.3047278670e-004	  1.7007374134e-003	  2.6621045077e-003	
             36	           18.5	            2.5	            400	 1	  6.5494577917e-007	  2.2020486781e-004	  1.9469710535e-003	  3.5083010691e-003	
             40	           18.5	            2.5	            400	 1	  4.1266818895e-007	  2.0045028106e-004	  2.1181840850e-003	  4.3690145391e-003	
             44	           18.5	            2.5	            400	 1	  2.4819945889e-007	  1.7550061192e-004	  2.2109468943e-003	  5.1894168754e-003	
             48	           18.5	            2.5	            400	 1	  1.4375558264e-007	  1.4883048244e-004	  2.2287155516e-003	  5.9128339325e-003	
             52	           18.5	            2.5	            400	 1	  8.0238825521e-008	  1.2277544421e-004	  2.1785071578e-003	  6.4828112549e-003	
             56	           18.5	            2.5	            400	 1	  4.3411657597e-008	  9.8908979097e-005	  2.0697442508e-003	  6.8471506520e-003	
             60	           18.5	            2.5	            400	 1	  2.2897175917e-008	  7.8029977865e-005	  1.9130023333e-003	  6.9666421870e-003	
             64	           18.5	            2.5	            400	 1	  1.1800515217e-008	  6.0358274208e-005	  1.7196608664e-003	  6.8243676832e-003	
             68	           18.5	            2.5	            400	 1	  5.9501621586e-009	  4.5794920818e-005	  1.5021469008e-003	  6.4318675363e-003	
             72	           18.5	            2.5	            400	 1	  2.9388151565e-009	  3.4071399402e-005	  1.2736166753e-003	  5.8294747918e-003	
             76	           18.5	            2.5	            400	 1	  1.4236808338e-009	  2.4841256399e-005	  1.0470374634e-003	  5.0798462120e-003	
             80	           18.5	            2.5	            400	 1	  6.7742972060e-010	  1.7734029450e-005	  8.3391987592e-004	  4.2565224126e-003	
             84	           18.5	            2.5	            400	 1	  3.1704107270e-010	  1.2385832998e-005	  6.4313520771e-004	  3.4310867933e-003	
             88	           18.5	            2.5	            400	 1	  1.4611726082e-010	  8.4562454328e-006	  4.8015326037e-004	  2.6622317027e-003	
             92	           18.5	            2.5	            400	 1	  6.6411435220e-011	  5.6447260588e-006	  3.4737575013e-004	  1.9921119713e-003	
             96	           18.5	            2.5	            400	 1	  2.9487187861e-011	  3.6328750606e-006	  2.4026817166e-004	  1.4191839503e-003	
            100	           18.5	            2.5	            400	 1	  1.7715043124e-011	  2.7816872409e-006	  1.9185327494e-004	  1.1523322078e-003	
              0	           19.5	            2.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	           19.5	            2.5	            400	 1	  3.3173024595e-007	  5.6010387414e-006	  6.8592640518e-006	  1.2946635380e-006	
              8	           19.5	            2.5	            400	 1	  1.0511627924e-006	  2.9391922647e-005	  5.8888005992e-005	  2.8228369541e-005	
             12	           19.5	            2.5	            400	 1	  1.7212614570e-006	  7.2440079133e-005	  1.9418884740e-004	  1.2645682695e-004	
             16	           19.5	            2.5	            400	 1	  2.1194947004e-006	  1.2598649050e-004	  4.2573028065e-004	  3.4528032615e-004	
             20	           19.5	            2.5	            400	 1	  2.1364522527e-006	  1.7714446704e-004	  7.3701679889e-004	  7.1950959298e-004	
             24	           19.5	            2.5	            400	 1	  1.8615820251e-006	  2.1562993325e-004	  1.0911570827e-003	  1.2588301732e-003	
             28	           19.5	            2.5	            400	 1	  1.4479065965e-006	  2.3639395611e-004	  1.4450285319e-003	  1.9474205704e-003	
             32	           19.5	            2.5	            400	 1	  1.0322449515e-006	  2.3956932520e-004	  1.7608199838e-003	  2.7495288859e-003	
             36	           19.5	            2.5	            400	 1	  6.8805484286e-007	  2.2852921572e-004	  2.0123414188e-003	  3.6173976825e-003	
             40	           19.5	            2.5	            400	 1	  4.3363805439e-007	  2.0773632931e-004	  2.1858848815e-003	  4.4978978964e-003	
             44	           19.5	            2.5	            400	 1	  2.6093574285e-007	  1.8164031835e-004	  2.2783281495e-003	  5.3350357125e-003	
             48	           19.5	            2.5	            400	 1	  1.5115704284e-007	  1.5384115372e-004	  2.2936038703e-003	  6.0711904097e-003	
             52	           19.5	            2.5	            400	 1	  8.4279530708e-008	  1.2673729819e-004	  2.2391845933e-003	  6.6492064303e-003	
             56	           19.5	            2.5	            400	 1	  4.5509006089e-008	  1.0196144210e-004	  2.1250080252e-003	  7.0162987680e-003	
             60	           19.5	            2.5	            400	 1	  2.3954174453e-008	  8.0337021995e-005	  1.9621272271e-003	  7.1329737228e-003	
