              x	              y	              z	           time	in	          Cl	
        0.00048	        0.00044	              0              4	 1	  1.9582e-12	
         0.0005	        0.00044	              0              4	 1	  7.1120e-13	
        0.00052	        0.00044	              0              4	 1	  2.4717e-13	
        0.00054	        0.00044	              0              4	 1	  7.8771e-14	
        0.00056	        0.00044	              0              4	 1	  1.8874e-14	
        0.00058	        0.00044	              0              4	 1	  0 
         0.0006	        0.00044	              0              4	 1	  0 
        0.00062	        0.00044	              0              4	 1	  0 
        0.00064	        0.00044	              0              4	 1	  0 
        0.00066	        0.00044	              0              4	 1	  0 
        0.00068	        0.00044	              0              4	 1	  0 
         0.0007	        0.00044	              0              4	 1	  0 
        0.00072	        0.00044	              0              4	 1	  0 
        0.00074	        0.00044	              0              4	 1	  0 
        0.00076	        0.00044	              0              4	 1	  0 
        0.00078	        0.00044	              0              4	 1	  0 
         0.0008	        0.00044	              0              4	 1	  0 
        0.00082	        0.00044	              0              4	 1	  0 
        0.00084	        0.00044	              0              4	 1	  0 
        0.00086	        0.00044	              0              4	 1	  0 
        0.00088	        0.00044	              0              4	 1	  0 
         0.0009	        0.00044	              0              4	 1	  0 
        0.00092	        0.00044	              0              4	 1	  0 
        0.00094	        0.00044	              0              4	 1	  0 
        0.00096	        0.00044	              0              4	 1	  0 
        0.00098	        0.00044	              0              4	 1	  0 
          0.001	        0.00044	              0              4	 1	  0 
              0        0.00046	              0              4	 1	  3.5430e-07	
          2e-05	        0.00046	              0              4	 1	  3.4541e-07	
          4e-05	        0.00046	              0              4	 1	  3.2008e-07	
          6e-05	        0.00046	              0              4	 1	  2.8200e-07	
          8e-05	        0.00046	              0              4	 1	  2.3631e-07	
         0.0001	        0.00046	              0              4	 1	  1.8844e-07	
        0.00012	        0.00046	              0              4	 1	  1.4310e-07	
        0.00014	        0.00046	              0              4	 1	  1.0357e-07	
        0.00016	        0.00046	              0              4	 1	  7.1500e-08	
        0.00018	        0.00046	              0              4	 1	  4.7131e-08	
         0.0002	        0.00046	              0              4	 1	  2.9695e-08	
        0.00022	        0.00046	              0              4	 1	  1.7903e-08	
        0.00024	        0.00046	              0              4	 1	  1.0340e-08	
        0.00026	        0.00046	              0              4	 1	  5.7274e-09	
        0.00028	        0.00046	              0              4	 1	  3.0465e-09	
         0.0003	        0.00046	              0              4	 1	  1.5579e-09	
        0.00032	        0.00046	              0              4	 1	  7.6683e-10	
        0.00034	        0.00046	              0              4	 1	  3.6374e-10	
        0.00036	        0.00046	              0              4	 1	  1.6646e-10	
        0.00038	        0.00046	              0              4	 1	  7.3581e-11	
         0.0004	        0.00046	              0              4	 1	  3.1449e-11	
        0.00042	        0.00046	              0              4	 1	  1.3009e-11	
        0.00044	        0.00046	              0              4	 1	  5.2119e-12	
        0.00046	        0.00046	              0              4	 1	  2.0222e-12	
        0.00048	        0.00046	              0              4	 1	  7.5841e-13	
         0.0005	        0.00046	              0              4	 1	  2.7275e-13	
        0.00052	        0.00046	              0              4	 1	  9.1708e-14	
        0.00054	        0.00046	              0              4	 1	  2.6709e-14	
        0.00056	        0.00046	              0              4	 1	  0 
        0.00058	        0.00046	              0              4	 1	  0 
         0.0006	        0.00046	              0              4	 1	  0 
        0.00062	        0.00046	              0              4	 1	  0 
        0.00064	        0.00046	              0              4	 1	  0 
        0.00066	        0.00046	              0              4	 1	  0 
        0.00068	        0.00046	              0              4	 1	  0 
         0.0007	        0.00046	              0              4	 1	  0 
        0.00072	        0.00046	              0              4	 1	  0 
        0.00074	        0.00046	              0              4	 1	  0 
        0.00076	        0.00046	              0              4	 1	  0 
        0.00078	        0.00046	              0              4	 1	  0 
         0.0008	        0.00046	              0              4	 1	  0 
        0.00082	        0.00046	              0              4	 1	  0 
        0.00084	        0.00046	              0              4	 1	  0 
        0.00086	        0.00046	              0              4	 1	  0 
        0.00088	        0.00046	              0              4	 1	  0 
         0.0009	        0.00046	              0              4	 1	  0 
        0.00092	        0.00046	              0              4	 1	  0 
        0.00094	        0.00046	              0              4	 1	  0 
        0.00096	        0.00046	              0              4	 1	  0 
        0.00098	        0.00046	              0              4	 1	  0 
          0.001	        0.00046	              0              4	 1	  0 
              0        0.00048	              0              4	 1	  1.2984e-07	
          2e-05	        0.00048	              0              4	 1	  1.2659e-07	
          4e-05	        0.00048	              0              4	 1	  1.1732e-07	
          6e-05	        0.00048	              0              4	 1	  1.0339e-07	
          8e-05	        0.00048	              0              4	 1	  8.6670e-08	
         0.0001	        0.00048	              0              4	 1	  6.9147e-08	
