         x	         y	         z	         A	         B	         C	         D	
  20.00000	  18.50000	  -1.50000	    0.7721681246E-08	    0.1040342465E-05	    0.6862495399E-05	    0.1072631205E-04	
  24.00000	  18.50000	  -1.50000	    0.1134466350E-07	    0.1901550303E-05	    0.1395660509E-04	    0.2358790166E-04	
  28.00000	  18.50000	  -1.50000	    0.1411202704E-07	    0.3021839728E-05	    0.2494346686E-04	    0.4590186316E-04	
  32.00000	  18.50000	  -1.50000	    0.1528569940E-07	    0.4276992042E-05	    0.4003249956E-04	    0.8059975668E-04	
  36.00000	  18.50000	  -1.50000	    0.1475202722E-07	    0.5497605176E-05	    0.5870514868E-04	    0.1296815012E-03	
  40.00000	  18.50000	  -1.50000	    0.1292684755E-07	    0.6520324953E-05	    0.7976518075E-04	    0.1935329067E-03	
  44.00000	  18.50000	  -1.50000	    0.1044615838E-07	    0.7228175832E-05	    0.1015472634E-03	    0.2704535604E-03	
  48.00000	  18.50000	  -1.50000	    0.7884808306E-08	    0.7567878720E-05	    0.1221873059E-03	    0.3564607685E-03	
  52.00000	  18.50000	  -1.50000	    0.5617681023E-08	    0.7545769602E-05	    0.1398733232E-03	    0.4454000126E-03	
  56.00000	  18.50000	  -1.50000	    0.3810729848E-08	    0.7211149328E-05	    0.1530399753E-03	    0.5293998517E-03	
  60.00000	  18.50000	  -1.50000	    0.2478783080E-08	    0.6636422114E-05	    0.1605100284E-03	    0.5997169217E-03	
  64.00000	  18.50000	  -1.50000	    0.1555250992E-08	    0.5900320770E-05	    0.1616024088E-03	    0.6479682576E-03	
  68.00000	  18.50000	  -1.50000	    0.9457898225E-09	    0.5076793287E-05	    0.1562169058E-03	    0.6676176474E-03	
  72.00000	  18.50000	  -1.50000	    0.5596714570E-09	    0.4229318177E-05	    0.1448815452E-03	    0.6554078800E-03	
  76.00000	  18.50000	  -1.50000	    0.3232785706E-09	    0.3408977391E-05	    0.1287293193E-03	    0.6123095867E-03	
  80.00000	  18.50000	  -1.50000	    0.1827036279E-09	    0.2654386991E-05	    0.1093732710E-03	    0.5435964838E-03	
  84.00000	  18.50000	  -1.50000	    0.1011848277E-09	    0.1992147183E-05	    0.8867753061E-04	    0.4578947964E-03	
  88.00000	  18.50000	  -1.50000	    0.5495147070E-10	    0.1437321872E-05	    0.6846453000E-04	    0.3654139378E-03	
  92.00000	  18.50000	  -1.50000	    0.2925759491E-10	    0.9941386667E-06	    0.5023197463E-04	    0.2758787093E-03	
  96.00000	  18.50000	  -1.50000	    0.1525410561E-10	    0.6573405140E-06	    0.3495693428E-04	    0.1967884480E-03	
 100.00000	  18.50000	  -1.50000	    0.7772000427E-11	    0.4144149458E-06	    0.2303454633E-04	    0.1324712186E-03	
 104.00000	  18.50000	  -1.50000	    0.3858860731E-11	    0.2485008017E-06	    0.1435020386E-04	    0.8406867969E-04	
 108.00000	  18.50000	  -1.50000	    0.1860836780E-11	    0.1414243757E-06	    0.8440919304E-05	    0.5025082256E-04	
 112.00000	  18.50000	  -1.50000	    0.8683315071E-12	    0.7624229451E-07	    0.4682442953E-05	    0.2826861115E-04	
 116.00000	  18.50000	  -1.50000	    0.3906234545E-12	    0.3887082108E-07	    0.2447220215E-05	    0.1495613729E-04	
 120.00000	  18.50000	  -1.50000	    0.1687870785E-12	    0.1871496053E-07	    0.1203978774E-05	    0.7437537534E-05	
 124.00000	  18.50000	  -1.50000	    0.6981448585E-13	    0.8498890359E-08	    0.5571727170E-06	    0.3474635822E-05	
 128.00000	  18.50000	  -1.50000	    0.2755717058E-13	    0.3636570378E-08	    0.2423880708E-06	    0.1524281805E-05	
 132.00000	  18.50000	  -1.50000	    0.1035186084E-13	    0.1464850223E-08	    0.9907103268E-07	    0.6276653512E-06	
 136.00000	  18.50000	  -1.50000	    0.3692016398E-14	    0.5550569580E-09	    0.3802704364E-07	    0.2425219050E-06	
 140.00000	  18.50000	  -1.50000	    0.1247619547E-14	    0.1977172326E-09	    0.1370165384E-07	    0.8790336558E-07	
 144.00000	  18.50000	  -1.50000	    0.3987649192E-15	    0.6617196395E-10	    0.4632715568E-08	    0.2987993296E-07	
 148.00000	  18.50000	  -1.50000	    0.1203720091E-15	    0.2079791985E-10	    0.1469427387E-08	    0.9523025741E-08	
 150.00000	  18.50000	  -1.50000	    0.6470630126E-16	    0.1138688668E-10	    0.8079070831E-09	    0.5247508237E-08	
   0.00000	  19.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  19.50000	  -1.50000	    0.1152984544E-09	    0.9177887666E-08	    0.4638711008E-07	    0.5948523582E-07	
   8.00000	  19.50000	  -1.50000	    0.6120033442E-09	    0.5220559870E-07	    0.2734443987E-06	    0.3601418876E-06	
  12.00000	  19.50000	  -1.50000	    0.1946856710E-08	    0.1858502846E-06	    0.1031117835E-05	    0.1417609155E-05	
  16.00000	  19.50000	  -1.50000	    0.4480951864E-08	    0.4980737838E-06	    0.2984264022E-05	    0.4344015330E-05	
  20.00000	  19.50000	  -1.50000	    0.8045147156E-08	    0.1078701021E-05	    0.7095526291E-05	    0.1106542367E-04	
  24.00000	  19.50000	  -1.50000	    0.1180750411E-07	    0.1969541461E-05	    0.1441598789E-04	    0.2431135737E-04	
  28.00000	  19.50000	  -1.50000	    0.1467099322E-07	    0.3126280803E-05	    0.2573682899E-04	    0.4726381827E-04	
  32.00000	  19.50000	  -1.50000	    0.1587204584E-07	    0.4419532505E-05	    0.4126015376E-04	    0.8290890528E-04	
  36.00000	  19.50000	  -1.50000	    0.1529901414E-07	    0.5673978827E-05	    0.6043840459E-04	    0.1332651953E-03	
  40.00000	  19.50000	  -1.50000	    0.1338954351E-07	    0.6721478966E-05	    0.8203094243E-04	    0.1986903919E-03	
  44.00000	  19.50000	  -1.50000	    0.1080678940E-07	    0.7442498735E-05	    0.1043222872E-03	    0.2774073147E-03	
  48.00000	  19.50000	  -1.50000	    0.8147227500E-08	    0.7783548413E-05	    0.1254015412E-03	    0.3653135655E-03	
  52.00000	  19.50000	  -1.50000	    0.5797895930E-08	    0.7752537565E-05	    0.1434194111E-03	    0.4561030316E-03	
  56.00000	  19.50000	  -1.50000	    0.3928574706E-08	    0.7401311859E-05	    0.1567856117E-03	    0.5417357591E-03	
  60.00000	  19.50000	  -1.50000	    0.2552698494E-08	    0.6805060063E-05	    0.1643108263E-03	    0.6133016644E-03	
  64.00000	  19.50000	  -1.50000	    0.1599989811E-08	    0.6045044556E-05	    0.1653141530E-03	    0.6622751626E-03	
  68.00000	  19.50000	  -1.50000	    0.9720511903E-09	    0.5197244608E-05	    0.1597069273E-03	    0.6820255046E-03	
  72.00000	  19.50000	  -1.50000	    0.5746821120E-09	    0.4326618679E-05	    0.1480390428E-03	    0.6692699615E-03	
  76.00000	  19.50000	  -1.50000	    0.3316606220E-09	    0.3485232429E-05	    0.1314739805E-03	    0.6250338391E-03	
  80.00000	  19.50000	  -1.50000	    0.1872877923E-09	    0.2712282940E-05	    0.1116609721E-03	    0.5547212093E-03	
  84.00000	  19.50000	  -1.50000	    0.1036445567E-09	    0.2034637863E-05	    0.9050177928E-04	    0.4671424428E-03	
  88.00000	  19.50000	  -1.50000	    0.5624755658E-10	    0.1467384220E-05	    0.6985292786E-04	    0.3727101229E-03	
  92.00000	  19.50000	  -1.50000	    0.2992827635E-10	    0.1014581507E-05	    0.5123817417E-04	    0.2813332890E-03	
  96.00000	  19.50000	  -1.50000	    0.1559462757E-10	    0.6706614285E-06	    0.3564980825E-04	    0.2006464738E-03	
 100.00000	  19.50000	  -1.50000	    0.7941328842E-11	    0.4227084010E-06	    0.2348699623E-04	    0.1350493962E-03	
 104.00000	  19.50000	  -1.50000	    0.3941107897E-11	    0.2534208927E-06	    0.1462989204E-04	    0.8569452386E-04	
 108.00000	  19.50000	  -1.50000	    0.1899731186E-11	    0.1441989184E-06	    0.8604337657E-05	    0.5121732701E-04	
 112.00000	  19.50000	  -1.50000	    0.8861723730E-12	    0.7772638234E-07	    0.4772574140E-05	    0.2880972482E-04	
 116.00000	  19.50000	  -1.50000	    0.3985305916E-12	    0.3962239036E-07	    0.2494090920E-05	    0.1524123097E-04	
 120.00000	  19.50000	  -1.50000	    0.1721601651E-12	    0.1907472976E-07	    0.1226937893E-05	    0.7578792311E-05	
 124.00000	  19.50000	  -1.50000	    0.7119442752E-13	    0.8661456472E-08	    0.5677572744E-06	    0.3540413421E-05	
 128.00000	  19.50000	  -1.50000	    0.2809677393E-13	    0.3705830089E-08	    0.2469773316E-06	    0.1553055145E-05	
 132.00000	  19.50000	  -1.50000	    0.1055294731E-13	    0.1492643863E-08	    0.1009412787E-06	    0.6394834616E-06	
 136.00000	  19.50000	  -1.50000	    0.3763246210E-14	    0.5655537863E-09	    0.3874304185E-07	    0.2470779191E-06	
 140.00000	  19.50000	  -1.50000	    0.1271549591E-14	    0.2014454983E-09	    0.1395904014E-07	    0.8955136451E-07	
 144.00000	  19.50000	  -1.50000	    0.4063752212E-15	    0.6741655202E-10	    0.4719561466E-08	    0.3043909525E-07	
 148.00000	  19.50000	  -1.50000	    0.1226593776E-15	    0.2118820916E-10	    0.1496922563E-08	    0.9700942964E-08	
 150.00000	  19.50000	  -1.50000	    0.6593350781E-16	    0.1160034878E-10	    0.8230113006E-09	    0.5345471820E-08	
   0.00000	  20.50000	  -1.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  20.50000	  -1.50000	    0.1169783204E-09	    0.9297507680E-08	    0.4694609197E-07	    0.6015266539E-07	
   8.00000	  20.50000	  -1.50000	    0.6208512615E-09	    0.5287950067E-07	    0.2767066731E-06	    0.3641427937E-06	
  12.00000	  20.50000	  -1.50000	    0.1974646563E-08	    0.1882120433E-06	    0.1043221220E-05	    0.1433106850E-05	
  16.00000	  20.50000	  -1.50000	    0.4543806476E-08	    0.5042705361E-06	    0.3018536819E-05	    0.4390494178E-05	
  20.00000	  20.50000	  -1.50000	    0.8155566719E-08	    0.1091776989E-05	    0.7174870467E-05	    0.1118076144E-04	
  24.00000	  20.50000	  -1.50000	    0.1196547541E-07	    0.1992709201E-05	    0.1457232799E-04	    0.2455729894E-04	
  28.00000	  20.50000	  -1.50000	    0.1486172130E-07	    0.3161851098E-05	    0.2600668589E-04	    0.4772657397E-04	
  32.00000	  20.50000	  -1.50000	    0.1607204249E-07	    0.4468051454E-05	    0.4167748834E-04	    0.8369304845E-04	
  36.00000	  20.50000	  -1.50000	    0.1548550122E-07	    0.5733977844E-05	    0.6102725479E-04	    0.1344814427E-03	
  40.00000	  20.50000	  -1.50000	    0.1354721141E-07	    0.6789864502E-05	    0.8280022336E-04	    0.2004397402E-03	
  44.00000	  20.50000	  -1.50000	    0.1092960883E-07	    0.7515314275E-05	    0.1052638890E-03	    0.2797645925E-03	
  48.00000	  20.50000	  -1.50000	    0.8236546517E-08	    0.7856774398E-05	    0.1264915117E-03	    0.3683129752E-03	
  52.00000	  20.50000	  -1.50000	    0.5859198318E-08	    0.7822696896E-05	    0.1446212175E-03	    0.4597274652E-03	
  56.00000	  20.50000	  -1.50000	    0.3968636874E-08	    0.7465797444E-05	    0.1580543545E-03	    0.5459111873E-03	
  60.00000	  20.50000	  -1.50000	    0.2577811482E-08	    0.6862213348E-05	    0.1655976043E-03	    0.6178978408E-03	
  64.00000	  20.50000	  -1.50000	    0.1615181029E-08	    0.6094066375E-05	    0.1665702054E-03	    0.6671138356E-03	
  68.00000	  20.50000	  -1.50000	    0.9809632327E-09	    0.5238024152E-05	    0.1608874640E-03	    0.6868966944E-03	
  72.00000	  20.50000	  -1.50000	    0.5797733093E-09	    0.4359545247E-05	    0.1491067131E-03	    0.6739552679E-03	
  76.00000	  20.50000	  -1.50000	    0.3345020765E-09	    0.3511026554E-05	    0.1324017621E-03	    0.6293334885E-03	
  80.00000	  20.50000	  -1.50000	    0.1888410069E-09	    0.2731859746E-05	    0.1124340765E-03	    0.5584795560E-03	
  84.00000	  20.50000	  -1.50000	    0.1044775685E-09	    0.2049000982E-05	    0.9111812113E-04	    0.4702660697E-03	
  88.00000	  20.50000	  -1.50000	    0.5668629249E-10	    0.1477543391E-05	    0.7032191984E-04	    0.3751742097E-03	
  92.00000	  20.50000	  -1.50000	    0.3015521330E-10	    0.1021488261E-05	    0.5157800477E-04	    0.2831751791E-03	
  96.00000	  20.50000	  -1.50000	    0.1570980534E-10	    0.6751610872E-06	    0.3588378388E-04	    0.2019490957E-03	
 100.00000	  20.50000	  -1.50000	    0.7998582587E-11	    0.4255093623E-06	    0.2363976491E-04	    0.1359198064E-03	
 104.00000	  20.50000	  -1.50000	    0.3968908984E-11	    0.2550823233E-06	    0.1472431840E-04	    0.8624337433E-04	
 108.00000	  20.50000	  -1.50000	    0.1912874682E-11	    0.1451357198E-06	    0.8659504971E-05	    0.5154357509E-04	
 112.00000	  20.50000	  -1.50000	    0.8921998846E-12	    0.7822742066E-07	    0.4802998641E-05	    0.2899236898E-04	
 116.00000	  20.50000	  -1.50000	    0.4012014695E-12	    0.3987610311E-07	    0.2509911479E-05	    0.1533745458E-04	
 120.00000	  20.50000	  -1.50000	    0.1732993330E-12	    0.1919617061E-07	    0.1234686994E-05	    0.7626465795E-05	
 124.00000	  20.50000	  -1.50000	    0.7166039736E-13	    0.8716327482E-08	    0.5713295731E-06	    0.3562612451E-05	
 128.00000	  20.50000	  -1.50000	    0.2827896129E-13	    0.3729206059E-08	    0.2485261463E-06	    0.1562765399E-05	
 132.00000	  20.50000	  -1.50000	    0.1062083348E-13	    0.1502024097E-08	    0.1015724386E-06	    0.6434716398E-06	
 136.00000	  20.50000	  -1.50000	    0.3787291050E-14	    0.5690962735E-09	    0.3898466493E-07	    0.2486153631E-06	
 140.00000	  20.50000	  -1.50000	    0.1279626982E-14	    0.2027036741E-09	    0.1404589605E-07	    0.9010747392E-07	
 144.00000	  20.50000	  -1.50000	    0.4089438527E-15	    0.6783654907E-10	    0.4748867168E-08	    0.3062777765E-07	
 148.00000	  20.50000	  -1.50000	    0.1234313688E-15	    0.2131991197E-10	    0.1506200457E-08	    0.9760977716E-08	
 150.00000	  20.50000	  -1.50000	    0.6634768227E-16	    0.1167238048E-10	    0.8281079711E-09	    0.5378527441E-08	
   0.00000	  -5.00000	  -0.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  -5.00000	  -0.50000	    0.1526009376E-13	    0.5653303326E-11	    0.6103868651E-10	    0.1366854116E-09	
   8.00000	  -5.00000	  -0.50000	    0.8968584739E-13	    0.3495183951E-10	    0.3861050147E-09	    0.8783580638E-09	
  12.00000	  -5.00000	  -0.50000	    0.3352305868E-12	    0.1419958007E-09	    0.1628391392E-08	    0.3800814720E-08	
  16.00000	  -5.00000	  -0.50000	    0.9516729892E-12	    0.4519727169E-09	    0.5454161163E-08	    0.1318037522E-07	
  20.00000	  -5.00000	  -0.50000	    0.2185125171E-11	    0.1197934067E-08	    0.1539969596E-07	    0.3883675930E-07	
  24.00000	  -5.00000	  -0.50000	    0.4201527026E-11	    0.2731108553E-08	    0.3780692066E-07	    0.1001665881E-06	
  28.00000	  -5.00000	  -0.50000	    0.6932264794E-11	    0.5474632516E-08	    0.8236269799E-07	    0.2304537299E-06	
  32.00000	  -5.00000	  -0.50000	    0.1000708005E-10	    0.9813103116E-08	    0.1616512015E-06	    0.4794927586E-06	
  36.00000	  -5.00000	  -0.50000	    0.1284744970E-10	    0.1594771986E-07	    0.2893084775E-06	    0.9118618969E-06	
  40.00000	  -5.00000	  -0.50000	    0.1487853974E-10	    0.2377290940E-07	    0.4768150792E-06	    0.1598395344E-05	
  44.00000	  -5.00000	  -0.50000	    0.1573666089E-10	    0.3282614668E-07	    0.7294902674E-06	    0.2599855066E-05	
  48.00000	  -5.00000	  -0.50000	    0.1536641870E-10	    0.4233206119E-07	    0.1042656345E-05	    0.3944430035E-05	
  52.00000	  -5.00000	  -0.50000	    0.1398428984E-10	    0.5132558732E-07	    0.1399115811E-05	    0.5603985788E-05	
  56.00000	  -5.00000	  -0.50000	    0.1195859254E-10	    0.5881633376E-07	    0.1769003238E-05	    0.7476906840E-05	
  60.00000	  -5.00000	  -0.50000	    0.9677726530E-11	    0.6395343351E-07	    0.2112719121E-05	    0.9386388695E-05	
  64.00000	  -5.00000	  -0.50000	    0.7456959851E-11	    0.6616015521E-07	    0.2386986139E-05	    0.1110060784E-04	
  68.00000	  -5.00000	  -0.50000	    0.5498907949E-11	    0.6521994377E-07	    0.2553121525E-05	    0.1237480313E-04	
  72.00000	  -5.00000	  -0.50000	    0.3897205863E-11	    0.6130417159E-07	    0.2585624945E-05	    0.1300648583E-04	
  76.00000	  -5.00000	  -0.50000	    0.2663397328E-11	    0.5493755670E-07	    0.2478585926E-05	    0.1288747670E-04	
  80.00000	  -5.00000	  -0.50000	    0.1759414538E-11	    0.4690450240E-07	    0.2247677724E-05	    0.1203459117E-04	
  84.00000	  -5.00000	  -0.50000	    0.1125085875E-11	    0.3811118921E-07	    0.1926763832E-05	    0.1058684881E-04	
  88.00000	  -5.00000	  -0.50000	    0.6968121446E-12	    0.2943130477E-07	    0.1559997495E-05	    0.8769252850E-05	
  92.00000	  -5.00000	  -0.50000	    0.4178256105E-12	    0.2157081586E-07	    0.1191922561E-05	    0.6835927768E-05	
  96.00000	  -5.00000	  -0.50000	    0.2422766527E-12	    0.1498306021E-07	    0.8586933188E-06	    0.5012467301E-05	
 100.00000	  -5.00000	  -0.50000	    0.1356027248E-12	    0.9849453328E-08	    0.5828433631E-06	    0.3455526974E-05	
 104.00000	  -5.00000	  -0.50000	    0.7309093083E-13	    0.6119883442E-08	    0.3724550610E-06	    0.2238662397E-05	
 108.00000	  -5.00000	  -0.50000	    0.3784188886E-13	    0.3589923653E-08	    0.2239328805E-06	    0.1362363618E-05	
 112.00000	  -5.00000	  -0.50000	    0.1876839507E-13	    0.1986015922E-08	    0.1265980052E-06	    0.7785066999E-06	
 116.00000	  -5.00000	  -0.50000	    0.8893532749E-14	    0.1035218527E-08	    0.6726234193E-07	    0.4175872907E-06	
 120.00000	  -5.00000	  -0.50000	    0.4016278970E-14	    0.5080170350E-09	    0.3356992467E-07	    0.2101907603E-06	
 124.00000	  -5.00000	  -0.50000	    0.1724545727E-14	    0.2345368304E-09	    0.1573195704E-07	    0.9925244582E-07	
 128.00000	  -5.00000	  -0.50000	    0.7026328640E-15	    0.1018027916E-09	    0.6920078081E-08	    0.4395645078E-07	
 132.00000	  -5.00000	  -0.50000	    0.2711392159E-15	    0.4152297608E-10	    0.2856246221E-08	    0.1825415999E-07	
 136.00000	  -5.00000	  -0.50000	    0.9894073539E-16	    0.1590714347E-10	    0.1105894460E-08	    0.7106785435E-08	
 140.00000	  -5.00000	  -0.50000	    0.3409409336E-16	    0.5721265152E-11	    0.4015655906E-09	    0.2593463089E-08	
 144.00000	  -5.00000	  -0.50000	    0.1108128799E-16	    0.1931221668E-11	    0.1367187307E-09	    0.8869802185E-09	
 148.00000	  -5.00000	  -0.50000	    0.3393653441E-17	    0.6116120137E-12	    0.4363582235E-10	    0.2842584698E-09	
 150.00000	  -5.00000	  -0.50000	    0.1836107793E-17	    0.3360268387E-12	    0.2406055555E-10	    0.1570391100E-09	
   0.00000	  -4.50000	  -0.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  -4.50000	  -0.50000	    0.2224566397E-13	    0.7677051307E-11	    0.8025647297E-10	    0.1757384484E-09	
   8.00000	  -4.50000	  -0.50000	    0.1302860397E-12	    0.4733214851E-10	    0.5064896090E-09	    0.1127133534E-08	
  12.00000	  -4.50000	  -0.50000	    0.4842721077E-12	    0.1914377477E-09	    0.2128160714E-08	    0.4862200506E-08	
  16.00000	  -4.50000	  -0.50000	    0.1364644524E-11	    0.6057648341E-09	    0.7093007611E-08	    0.1679201184E-07	
  20.00000	  -4.50000	  -0.50000	    0.3105714219E-11	    0.1594266995E-08	    0.1990912617E-07	    0.4923711080E-07	
  24.00000	  -4.50000	  -0.50000	    0.5912537747E-11	    0.3606032248E-08	    0.4855585893E-07	    0.1262988399E-06	
  28.00000	  -4.50000	  -0.50000	    0.9651735143E-11	    0.7167367551E-08	    0.1050349867E-06	    0.2888915245E-06	
  32.00000	  -4.50000	  -0.50000	    0.1377905872E-10	    0.1273474064E-07	    0.2046538437E-06	    0.5975077558E-06	
  36.00000	  -4.50000	  -0.50000	    0.1749216978E-10	    0.2051275596E-07	    0.3636079963E-06	    0.1129571653E-05	
