              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          36000	          30000	            100	          10000	 1	   7.2819179801e+00	   3.8830884974e+01	   1.7325096909e+01	   8.9071352262e+01	   4.7400975210e+00	   4.5381151747e+02	   2.2566697241e+01	   2.1389863269e-01	
          42000	          30000	            100	          10000	 1	   7.2979732525e+00	   3.7197200267e+01	   1.6594667309e+01	   9.3129405653e+01	   4.7400993474e+00	   4.5487724183e+02	   2.2566706130e+01	   2.2705974882e-01	
          48000	          30000	            100	          10000	 1	   7.2959350211e+00	   3.7400204648e+01	   1.6685435459e+01	   9.2617543648e+01	   4.7400991285e+00	   4.5474215808e+02	   2.2566705487e+01	   2.2532778967e-01	
          54000	          30000	            100	          10000	 1	   7.2679585637e+00	   4.0319020330e+01	   1.7990432360e+01	   8.5356477564e+01	   4.7400959290e+00	   4.5283667190e+02	   2.2566690648e+01	   2.0308700409e-01	
          60000	          30000	            100	          10000	 1	   7.2553460640e+00	   4.1717680665e+01	   1.8615721552e+01	   8.1911183342e+01	   4.7400944387e+00	   4.5196668103e+02	   2.2566683625e+01	   1.9386802528e-01	
          66000	          30000	            100	          10000	 1	   7.2638895993e+00	   4.0764646723e+01	   1.8189660753e+01	   8.4252354374e+01	   4.7400954545e+00	   4.5255289867e+02	   2.2566688521e+01	   2.0005982769e-01	
          72000	          30000	            100	          10000	 1	   7.2612022195e+00	   4.1061999025e+01	   1.8322597640e+01	   8.3517080617e+01	   4.7400951389e+00	   4.5236507969e+02	   2.2566687084e+01	   1.9808825056e-01	
          78000	          30000	            100	          10000	 1	   7.2557697961e+00	   4.1670413564e+01	   1.8594595274e+01	   8.2017331508e+01	   4.7400944962e+00	   4.5198649954e+02	   2.2566684127e+01	   1.9416145937e-01	
          84000	          30000	            100	          10000	 1	   7.2597151319e+00	   4.1227912635e+01	   1.8396774106e+01	   8.3102278692e+01	   4.7400949667e+00	   4.5225589343e+02	   2.2566686393e+01	   1.9699828646e-01	
          90000	          30000	            100	          10000	 1	   7.2719609279e+00	   3.9886836367e+01	   1.7797217698e+01	   8.6412687890e+01	   4.7400964062e+00	   4.5310070173e+02	   2.2566693259e+01	   2.0611845283e-01	
              0	          36000	            100	          10000	 1	   8.9672747086e+00	   9.1271989892e-01	   3.6586738981e-01	   2.1594406194e+02	   4.7401586237e+00	   5.1989164494e+02	   2.2566859698e+01	   2.3700752489e+02	
           6000	          36000	            100	          10000	 1	   8.8397781383e+00	   1.1421515032e+00	   4.6847224502e-01	   2.0902711780e+02	   4.7401545829e+00	   5.1150094733e+02	   2.2566867363e+01	   1.3885014191e+02	
          12000	          36000	            100	          10000	 1	   8.6597370180e+00	   1.6062996518e+00	   6.7604697785e-01	   2.0166485893e+02	   4.7401534155e+00	   5.0335713209e+02	   2.2566886422e+01	   6.4912193762e+01	
          18000	          36000	            100	          10000	 1	   8.3782652968e+00	   2.8645262920e+00	   1.2387661636e+00	   1.9247867071e+02	   4.7401510952e+00	   4.9499120547e+02	   2.2566903666e+01	   1.9571690398e+01	
          24000	          36000	            100	          10000	 1	   7.8626801701e+00	   9.1213586355e+00	   4.0373312739e+00	   1.6979952094e+02	   4.7401391350e+00	   4.8191860396e+02	   2.2566872975e+01	   2.1866866461e+00	
          30000	          36000	            100	          10000	 1	   7.2952134431e+00	   3.7468733959e+01	   1.6716048260e+01	   9.2511884435e+01	   4.7400990066e+00	   4.5475953706e+02	   2.2566703557e+01	   2.2482627759e-01	
          36000	          36000	            100	          10000	 1	   7.2686500178e+00	   4.0242642926e+01	   1.7956274106e+01	   8.5574340620e+01	   4.7400959833e+00	   4.5290649777e+02	   2.2566689927e+01	   2.0364060999e-01	
          42000	          36000	            100	          10000	 1	   7.2714654478e+00	   3.9939433979e+01	   1.7820723845e+01	   8.6307732099e+01	   4.7400963202e+00	   4.5308154270e+02	   2.2566691762e+01	   2.0575793714e-01	
          48000	          36000	            100	          10000	 1	   7.2645092927e+00	   4.0695950959e+01	   1.8158943904e+01	   8.4434728588e+01	   4.7400955149e+00	   4.5260491619e+02	   2.2566688340e+01	   2.0053139527e-01	
          54000	          36000	            100	          10000	 1	   7.2538149489e+00	   4.1891173246e+01	   1.8693281355e+01	   8.1485551376e+01	   4.7400942550e+00	   4.5186040163e+02	   2.2566682722e+01	   1.9278064803e-01	
          60000	          36000	            100	          10000	 1	   7.2530537465e+00	   4.1977811945e+01	   1.8732013949e+01	   8.1270631025e+01	   4.7400941662e+00	   4.5180593537e+02	   2.2566682385e+01	   1.9223959834e-01	
