              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             88	           -0.5	             -5	            400	 1	   2.4412269743e-13	   1.3273820129e-08	   7.5462955201e-07	   4.3656971193e-06	
             92	           -0.5	             -5	            400	 1	   1.5765471546e-13	   1.0072927557e-08	   5.9054911864e-07	   3.4658773364e-06	
             96	           -0.5	             -5	            400	 1	   9.8140040305e-14	   7.3441064616e-09	   4.4241830236e-07	   2.6296388815e-06	
            100	           -0.5	             -5	            400	 1	   4.6448126649e-14	   5.1507571153e-09	   3.1784431660e-07	   1.9105694161e-06	
            104	           -0.5	             -5	            400	 1	   0.0000000000e+00	   3.4790619881e-09	   2.1933121304e-07	   1.3316958969e-06	
            108	           -0.5	             -5	            400	 1	   0.0000000000e+00	   2.2657317196e-09	   1.4559481612e-07	   8.9197630312e-07	
            112	           -0.5	             -5	            400	 1	   0.0000000000e+00	   1.4242517272e-09	   9.3102965357e-08	   5.7502017019e-07	
            116	           -0.5	             -5	            400	 1	   0.0000000000e+00	   8.6507851730e-10	   5.7428401611e-08	   3.5728953860e-07	
            120	           -0.5	             -5	            400	 1	   0.0000000000e+00	   5.0822337681e-10	   3.4211553204e-08	   2.1426253221e-07	
            124	           -0.5	             -5	            400	 1	   0.0000000000e+00	   2.8907137982e-10	   1.9706317677e-08	   1.2416573641e-07	
            128	           -0.5	             -5	            400	 1	   0.0000000000e+00	   1.5933430161e-10	   1.0987471440e-08	   6.9613156387e-08	
            132	           -0.5	             -5	            400	 1	   0.0000000000e+00	   8.5182671884e-11	   5.9360054197e-09	   3.7799528039e-08	
            136	           -0.5	             -5	            400	 1	   0.0000000000e+00	   4.4207409351e-11	   3.1103693348e-09	   1.9898797648e-08	
            140	           -0.5	             -5	            400	 1	   0.0000000000e+00	   2.2291065376e-11	   1.5823066014e-09	   1.0166540638e-08	
            144	           -0.5	             -5	            400	 1	   0.0000000000e+00	   1.0894439388e-11	   7.7969419579e-10	   5.0296045621e-09	
            148	           -0.5	             -5	            400	 1	   0.0000000000e+00	   5.6623458696e-12	   4.0805294223e-10	   2.6409052006e-09	
            150	           -0.5	             -5	            400	 1	   0.0000000000e+00	   4.6896537781e-12	   3.3878698703e-10	   2.1951463752e-09	
              0	            0.5	             -5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	            0.5	             -5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   3.3553079720e-14	   8.4627618453e-14	
              8	            0.5	             -5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   1.5854609390e-13	
             12	            0.5	             -5	            400	 1	   1.0324202753e-13	   1.0349090665e-11	   1.0528677191e-11	   1.0452374912e-13	
             16	            0.5	             -5	            400	 1	   4.2434122106e-13	   9.6418355706e-11	   5.2429312432e-10	   4.6437968363e-10	
             20	            0.5	             -5	            400	 1	   1.0602264449e-12	   4.0147513366e-10	   3.2550250555e-09	   4.7579251883e-09	
             24	            0.5	             -5	            400	 1	   2.0112660092e-12	   1.1499429647e-09	   1.2068325571e-08	   2.2824463208e-08	
             28	            0.5	             -5	            400	 1	   3.1537880467e-12	   2.6063802878e-09	   3.3675932205e-08	   7.6741059642e-08	
             32	            0.5	             -5	            400	 1	   4.2819537616e-12	   5.0019070132e-09	   7.7584132658e-08	   2.0569783727e-07	
             36	            0.5	             -5	            400	 1	   5.1852271198e-12	   8.4532238774e-09	   1.5483827764e-07	   4.6659840102e-07	
             40	            0.5	             -5	            400	 1	   5.7169836523e-12	   1.2900761551e-08	   2.7536133462e-07	   9.2583102817e-07	
             44	            0.5	             -5	            400	 1	   5.8267487509e-12	   1.8083869065e-08	   4.4421192959e-07	   1.6402165606e-06	
             48	            0.5	             -5	            400	 1	   5.5536576174e-12	   2.3559995255e-08	   6.5779274852e-07	   2.6307311974e-06	
             52	            0.5	             -5	            400	 1	   4.9955044654e-12	   2.8765660682e-08	   9.0156319901e-07	   3.8586940372e-06	
             56	            0.5	             -5	            400	 1	   4.2716395260e-12	   3.3109157175e-08	   1.1506944580e-06	   5.2164785320e-06	
             60	            0.5	             -5	            400	 1	   3.4929669137e-12	   3.6077109309e-08	   1.3741713806e-06	   6.5407308926e-06	
             64	            0.5	             -5	            400	 1	   2.7445772207e-12	   3.7330907293e-08	   1.5414361700e-06	   7.6468076086e-06	
             68	            0.5	             -5	            400	 1	   2.0803948720e-12	   3.6768574667e-08	   1.6294997735e-06	   8.3734938068e-06	
             72	            0.5	             -5	            400	 1	   1.5261090923e-12	   3.4535577676e-08	   1.6281566866e-06	   8.6223030879e-06	
             76	            0.5	             -5	            400	 1	   1.0861565975e-12	   3.0982768949e-08	   1.5416783052e-06	   8.3781407613e-06	
             80	            0.5	             -5	            400	 1	   7.5148280034e-13	   2.6585378141e-08	   1.3867261854e-06	   7.7060916400e-06	
             84	            0.5	             -5	            400	 1	   5.0618168677e-13	   2.1847215347e-08	   1.1875444865e-06	   6.7282353537e-06	
             88	            0.5	             -5	            400	 1	   3.3228747498e-13	   1.7215368599e-08	   9.7020920813e-07	   5.5905207620e-06	
             92	            0.5	             -5	            400	 1	   2.1282358847e-13	   1.3023407417e-08	   7.5765455363e-07	   4.4309110512e-06	
             96	            0.5	             -5	            400	 1	   1.3267101118e-13	   9.4695840088e-09	   5.6656211374e-07	   3.3569452228e-06	
            100	            0.5	             -5	            400	 1	   7.6848479705e-14	   6.6257419625e-09	   4.0637321639e-07	   2.4358600265e-06	
            104	            0.5	             -5	            400	 1	   2.4583060498e-14	   4.4660409277e-09	   2.8001994715e-07	   1.6958897677e-06	
            108	            0.5	             -5	            400	 1	   0.0000000000e+00	   2.9031661621e-09	   1.8564428658e-07	   1.1347529838e-06	
            112	            0.5	             -5	            400	 1	   0.0000000000e+00	   1.8219825073e-09	   1.1857832651e-07	   7.3085520892e-07	
            116	            0.5	             -5	            400	 1	   0.0000000000e+00	   1.1050573685e-09	   7.3067653077e-08	   4.5374026775e-07	
            120	            0.5	             -5	            400	 1	   0.0000000000e+00	   6.4836949917e-10	   4.3488186918e-08	   2.7189754690e-07	
            124	            0.5	             -5	            400	 1	   0.0000000000e+00	   3.6835726253e-10	   2.5028893520e-08	   1.5745692656e-07	
            128	            0.5	             -5	            400	 1	   0.0000000000e+00	   2.0282405113e-10	   1.3944541935e-08	   8.8222125629e-08	
            132	            0.5	             -5	            400	 1	   0.0000000000e+00	   1.0833052988e-10	   7.5283472183e-09	   4.7876336753e-08	
            136	            0.5	             -5	            400	 1	   0.0000000000e+00	   5.6172327325e-11	   3.9422237921e-09	   2.5190063902e-08	
            140	            0.5	             -5	            400	 1	   0.0000000000e+00	   2.8302243471e-11	   2.0043158818e-09	   1.2863550574e-08	
            144	            0.5	             -5	            400	 1	   0.0000000000e+00	   1.3822771155e-11	   9.8711312917e-10	   6.3609619720e-09	
            148	            0.5	             -5	            400	 1	   0.0000000000e+00	   7.1807296736e-12	   5.1638073177e-10	   3.3387076451e-09	
            150	            0.5	             -5	            400	 1	   0.0000000000e+00	   5.9462153663e-12	   4.2866133273e-10	   2.7748016267e-09	
              0	            1.5	             -5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	            1.5	             -5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   6.3873582596e-14	   1.3253968331e-13	
              8	            1.5	             -5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   1.5821096724e-13	
             12	            1.5	             -5	            400	 1	   2.0198078274e-13	   1.9782477866e-11	   3.3600492576e-11	   3.3631528277e-13	
             16	            1.5	             -5	            400	 1	   7.5986044465e-13	   1.6332711675e-10	   8.9907445849e-10	   8.3773867737e-10	
             20	            1.5	             -5	            400	 1	   1.8244552271e-12	   6.4560560150e-10	   5.1613941347e-09	   7.5640961827e-09	
             24	            1.5	             -5	            400	 1	   3.3657634937e-12	   1.7868417148e-09	   1.8341391324e-08	   3.4349983157e-08	
             28	            1.5	             -5	            400	 1	   5.1575163844e-12	   3.9438108124e-09	   4.9655604778e-08	   1.1148132403e-07	
             32	            1.5	             -5	            400	 1	   6.8622419542e-12	   7.4026975312e-09	   1.1168947298e-07	   2.9111971304e-07	
             36	            1.5	             -5	            400	 1	   8.1594144066e-12	   1.2272414107e-08	   2.1852032561e-07	   6.4708816842e-07	
             40	            1.5	             -5	            400	 1	   8.8466869212e-12	   1.8413834420e-08	   3.8215997440e-07	   1.2633815738e-06	
             44	            1.5	             -5	            400	 1	   8.8776364676e-12	   2.5424194655e-08	   6.0782437589e-07	   2.2093683373e-06	
             48	            1.5	             -5	            400	 1	   8.3399021330e-12	   3.2679299815e-08	   8.8935626254e-07	   3.5066443486e-06	
             52	            1.5	             -5	            400	 1	   7.4006061453e-12	   3.9424857760e-08	   1.2067032048e-06	   5.0998965359e-06	
             56	            1.5	             -5	            400	 1	   6.2480051031e-12	   4.4900616867e-08	   1.5271477543e-06	   6.8467373900e-06	
             60	            1.5	             -5	            400	 1	   5.0480280067e-12	   4.8474038117e-08	   1.8107963958e-06	   8.5360439663e-06	
             64	            1.5	             -5	            400	 1	   3.9217767449e-12	   4.9754907939e-08	   2.0190940868e-06	   9.9325970972e-06	
             68	            1.5	             -5	            400	 1	   2.9411571986e-12	   4.8663054647e-08	   2.1237256541e-06	   1.0833852924e-05	
             72	            1.5	             -5	            400	 1	   2.1359897744e-12	   4.5431504384e-08	   2.1129679058e-06	   1.1119015245e-05	
             76	            1.5	             -5	            400	 1	   1.5059783514e-12	   4.0545198007e-08	   1.9935306721e-06	   1.0774011880e-05	
             80	            1.5	             -5	            400	 1	   1.0328273738e-12	   3.4634038933e-08	   1.7876519192e-06	   9.8861882566e-06	
             84	            1.5	             -5	            400	 1	   6.9002799660e-13	   2.8350804302e-08	   1.5268470145e-06	   8.6140234887e-06	
             88	            1.5	             -5	            400	 1	   4.4956940649e-13	   2.2265018110e-08	   1.2445773455e-06	   7.1447423092e-06	
             92	            1.5	             -5	            400	 1	   2.8587697808e-13	   1.6794336262e-08	   9.6999472449e-07	   5.6539941687e-06	
             96	            1.5	             -5	            400	 1	   1.7737090609e-13	   1.2180502448e-08	   7.2409637439e-07	   4.2777624859e-06	
            100	            1.5	             -5	            400	 1	   1.0643938049e-13	   8.5036358384e-09	   5.1858032948e-07	   3.1002991890e-06	
            104	            1.5	             -5	            400	 1	   5.2202796080e-14	   5.7206820218e-09	   3.5686096707e-07	   2.1561837951e-06	
            108	            1.5	             -5	            400	 1	   0.0000000000e+00	   3.7123731707e-09	   2.3630666319e-07	   1.4413704531e-06	
            112	            1.5	             -5	            400	 1	   0.0000000000e+00	   2.3262922547e-09	   1.5077851861e-07	   9.2754246838e-07	
            116	            1.5	             -5	            400	 1	   0.0000000000e+00	   1.4090243575e-09	   9.2821063825e-08	   5.7540558059e-07	
            120	            1.5	             -5	            400	 1	   0.0000000000e+00	   8.2571980685e-10	   5.5197665520e-08	   3.4456210501e-07	
