x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.04433	0.750443	1	0.299122	0.000705681	0.207751	8.58856e-024	0	1.4087e-009	0.000147041	1.21346e-020	0	0.00194979	0.0284544	1.17482e-025	9.99926	0.000738723	2.42901e-013	0.299122	0.295412	0.29985	0.00194979	0	10	0	0	0	0	5	0.5	71	1.00466	-0.114838	-0.207913	-0.598284	0.299121	0.299111	0.00194166	
1.03629	0.706486	1	0.299114	0.000704907	0.20688	1.29923e-023	0	1.41025e-009	0.000146264	1.83768e-020	0	0.00289984	0.0277913	2.71216e-025	9.99927	0.000733208	3.68659e-013	0.299114	0.292564	0.299833	0.00289984	0	10	0	0	0	0	5	0.5	72	1.00375	-0.11387	-0.207913	-0.598233	0.299114	0.2991	0.0028928	
1.02127	0.723451	1	0.299114	0.000705013	0.206989	1.24189e-023	0	1.41004e-009	0.000146363	1.75631e-020	0	0.00277792	0.0278772	2.47507e-025	9.99927	0.000733926	3.5223e-013	0.299114	0.292937	0.299835	0.00277792	0	10	0	0	0	0	5	0.5	73	1.00226	-0.113987	-0.207913	-0.598235	0.299114	0.299101	0.00277185	
1.03214	0.737509	1	0.299116	0.000705342	0.207351	1.05694e-023	0	1.40938e-009	0.000146687	1.49404e-020	0	0.00238104	0.0281546	1.78606e-025	9.99927	0.000736237	2.99352e-013	0.299116	0.294131	0.29984	0.00238104	0	10	0	0	0	0	5	0.5	74	1.00328	-0.114388	-0.207913	-0.598247	0.299116	0.299104	0.00237487	
1	0.759375	1	0.299131	0.000705673	0.207796	8.46869e-024	0	1.40872e-009	0.000147071	1.19654e-020	0	0.00192373	0.0284694	1.14236e-025	9.99926	0.000738856	2.39519e-013	0.299131	0.295459	0.299862	0.00192373	0	10	0	0	0	0	3.92857	0.392857	75	1.0008	-0.114913	-0.207913	-0.598382	0.299135	0.299127	0.00191636	
1	0.703125	1	0.299112	0.000704965	0.206926	1.27267e-023	0	1.41013e-009	0.000146308	1.79996e-020	0	0.00284337	0.0278324	2.60071e-025	9.99927	0.00073355	3.61035e-013	0.299112	0.29275	0.299833	0.00284337	0	10	0	0	0	0	3.75	0.375	76	1.00101	-0.113912	-0.207913	-0.598221	0.299112	0.2991	0.00283734	
1.01318	0.857812	1	0.298768	0.000707766	0.208046	3.29131e-024	0	1.40455e-009	0.000147685	4.63653e-021	0	0.000759297	0.0294315	1.68506e-026	9.99926	0.000746349	9.22641e-014	0.298768	0.300447	0.299513	0.000759297	0	10	0	0	0	0	5	0.5	77	0.999472	-0.113947	-0.207914	-0.594814	0.298626	0.298624	0.000824905	
1.02739	0.874056	1	0.30103	0.000701193	0.2137	0	0	1.41772e-009	0.000150289	0	0	0	0.0290551	0	9.99926	0.000745469	0	0.30103	0.293638	0.30176	0	0	10	0	0	0	0	5	0.5	78	0.999173	-0.125506	-0.207712	-0.613315	0.301269	0.301254	-0.000525139	
1.01563	0.889066	1	0.294303	0.000722346	0.198209	3.62454e-024	0	1.3762e-009	0.0001436	5.0029e-021	0	0.000784523	0.0312073	1.73596e-026	9.99924	0.000755911	9.5576e-014	0.294303	0.318344	0.295084	0.000784523	0	10	0	0	0	0	5	0.5	79	0.99526	-0.0912493	-0.207916	-0.556223	0.293113	0.293145	0.0013744	
0.924235	0.885938	-99999	0.20528	0.151762	7.38365e-011	0.00314202	0	6.55034e-012	1.12388e-011	0.0206424	4.30484e-016	0.0684983	2.70323e-007	0.00343642	0.865982	2.2616e-007	0.067009	0.20528	0.176598	0.205496	0.166165	0	1	0	0	0	0	0.25	0.25	80	1.29162	0.406278	-0.207904	0.105575	0.19857	0.198789	0.120149	
1.01904	0.837519	1	0.299119	0.000706404	0.20854	4.62413e-024	0	1.40726e-009	0.00014775	6.52665e-021	0	0.00106613	0.0290756	3.37779e-026	9.99926	0.000743806	1.30378e-013	0.299119	0.298106	0.299857	0.00106613	0	10	0	0	0	0	5	0.5	81	1.00067	-0.1156	-0.207913	-0.598114	0.299097	0.299091	0.00106818	
1	0.815625	1	0.299241	0.000706005	0.208804	4.64504e-024	0	1.40806e-009	0.000147854	6.55987e-021	0	0.0010726	0.0290219	3.42385e-026	9.99926	0.000743488	1.3119e-013	0.299241	0.297594	0.299979	0.0010726	0	10	0	0	0	0	3.75	0.375	82	1.00027	-0.116179	-0.207913	-0.599121	0.299241	0.299235	0.00106457	
1.03666	0.804199	1	0.299132	0.000706086	0.208259	6.15304e-024	0	1.40789e-009	0.000147485	8.68852e-021	0	0.00141038	0.0288287	6.00226e-026	9.99926	0.000741806	1.7372e-013	0.299132	0.297007	0.299866	0.00141038	0	10	0	0	0	0	5	0.5	83	1.0029	-0.115411	-0.207913	-0.598358	0.299132	0.299124	0.00140224	
1.01895	0.811911	1	0.299144	0.000706073	0.208315	6.00833e-024	0	1.40792e-009	0.000147522	8.48433e-021	0	0.00137822	0.0288466	5.72408e-026	9.99926	0.000741964	1.69644e-013	0.299144	0.297058	0.299879	0.00137822	0	10	0	0	0	0	5	0.5	84	1.00123	-0.115485	-0.207913	-0.598437	0.299143	0.299136	0.00137142	
1.07797	0.669038	1	0.298881	0.00070616	0.206892	1.0302e-023	0	1.40775e-009	0.000146532	1.45456e-020	0	0.00231615	0.028294	1.68118e-025	9.99927	0.000737166	2.90767e-013	0.298881	0.295269	0.299606	0.00231615	0	10	0	0	0	0	5	0.5	85	1.00963	-0.113236	-0.207913	-0.596195	0.298823	0.298812	0.0023526	
1.05631	0.609001	1	0.299106	0.000702785	0.204733	2.46348e-023	0	1.41451e-009	0.00014431	3.49495e-020	0	0.00526511	0.0261351	9.98884e-025	9.99929	0.000719067	7.0537e-013	0.299106	0.285416	0.299797	0.00526511	0	10	0	0	0	0	5	0.5	86	1.00559	-0.111512	-0.207913	-0.598167	0.299105	0.299076	0.00525446	
1.05779	0.660642	1	0.2991	0.000704651	0.206533	1.46551e-023	0	1.41076e-009	0.000145965	2.07362e-020	0	0.00324981	0.0275512	3.46088e-025	9.99927	0.00073118	4.16297e-013	0.2991	0.291556	0.299813	0.00324981	0	10	0	0	0	0	5	0.5	87	1.00626	-0.113455	-0.207913	-0.598104	0.299096	0.299078	0.00324339	
1.01922	0.783109	1	0.299127	0.000705828	0.207941	7.68681e-024	0	1.40841e-009	0.000147206	1.08583e-020	0	0.00175133	0.028592	9.39505e-026	9.99926	0.00073986	2.17262e-013	0.299127	0.295998	0.299858	0.00175133	0	10	0	0	0	0	5	0.5	88	1.00165	-0.115055	-0.207913	-0.598332	0.299128	0.29912	0.00174529	
1.02288	0.758447	1	0.299119	0.000705616	0.207662	9.00851e-024	0	1.40883e-009	0.000146964	1.27291e-020	0	0.00204174	0.0283916	1.29347e-025	9.99926	0.000738202	2.54848e-013	0.299119	0.29515	0.299847	0.00204174	0	10	0	0	0	0	5	0.5	89	1.00224	-0.114733	-0.207913	-0.598269	0.299119	0.299109	0.00203612	
1.01089	0.745313	1	0.299116	0.000705422	0.207438	1.01236e-023	0	1.40922e-009	0.000146766	1.43087e-020	0	0.00228457	0.0282224	1.6371e-025	9.99927	0.0007368	2.86631e-013	0.299116	0.294424	0.299843	0.00228457	0	10	0	0	0	0	5	0.5	90	1.00146	-0.114483	-0.207913	-0.598254	0.299117	0.299107	0.00227904	
0.958202	0.857812	-99999	0.24697	0.000990991	0.0680355	9.63913e-022	0	1.00313e-009	6.76225e-005	9.698e-019	0	0.02989	0.0298082	9.78398e-023	0.999933	6.69977e-005	9.84393e-014	0.24697	0.418902	0.247265	0.02989	0	1	0	0	0	0	0.25	0.25	91	0.998835	0.153269	-0.207913	-0.18493	0.240071	0.240309	0.0331004	
0.924235	0.689063	-99999	0.290714	0.000731815	0.186301	2.77486e-023	0	1.3584e-009	0.000136742	3.78054e-020	0	0.00525408	0.0295186	9.16783e-025	0.999926	7.3881e-005	7.03671e-015	0.290714	0.317292	0.29083	0.00525408	0	1	0	0	0	0	0.25	0.25	92	1	-0.0679404	-0.207913	-0.524613	0.288597	0.288648	0.00655586	
1.0378	0.669499	1	0.299113	0.00070438	0.20633	1.58937e-023	0	1.4113e-009	0.000145766	2.24974e-020	0	0.00350867	0.0273647	4.08312e-025	9.99927	0.000729619	4.52001e-013	0.299113	0.290721	0.299825	0.00350867	0	10	0	0	0	0	5	0.5	93	1.00389	-0.113268	-0.207913	-0.598227	0.299113	0.299095	0.00350088	
1	0.5625	1	0.299113	0.000701184	0.203316	3.30508e-023	0	1.41774e-009	0.000142985	4.69963e-020	0	0.00685537	0.0250192	1.83106e-024	9.99929	0.000709223	9.52842e-013	0.299113	0.280585	0.299792	0.00685537	0	10	0	0	0	0	3.75	0.375	94	1.00106	-0.109962	-0.207912	-0.598226	0.299113	0.299083	0.00684102	
1.03364	0.633141	1	0.299113	0.000703283	0.205241	2.18477e-023	0	1.41351e-009	0.00014477	3.09734e-020	0	0.00471758	0.026517	7.8121e-025	9.99928	0.000722382	6.24239e-013	0.299113	0.287056	0.299812	0.00471758	0	10	0	0	0	0	5	0.5	95	1.00339	-0.112078	-0.207913	-0.598226	0.299113	0.299089	0.00470783	
1	0.61875	1	0.299113	0.000703094	0.205057	2.28776e-023	0	1.41389e-009	0.000144602	3.24423e-020	0	0.00492145	0.0263751	8.58442e-025	9.99928	0.000721155	6.54193e-013	0.299113	0.286448	0.299812	0.00492145	0	10	0	0	0	0	3.75	0.375	96	1.00109	-0.111867	-0.207913	-0.598225	0.299113	0.299091	0.00491135	
1.01891	0.6723	1	0.299113	0.000704303	0.20625	1.63203e-023	0	1.41146e-009	0.000145693	2.31037e-020	0	0.00359709	0.0273031	4.30899e-025	9.99927	0.000729098	4.64284e-013	0.299113	0.290457	0.299825	0.00359709	0	10	0	0	0	0	5	0.5	97	1.00222	-0.113177	-0.207913	-0.598228	0.299113	0.299096	0.00358974	
1	0.646875	1	0.299113	0.000703965	0.205905	1.81758e-023	0	1.41214e-009	0.00014538	2.57428e-020	0	0.00397835	0.0270364	5.36503e-025	9.99928	0.000726833	5.17814e-013	0.299113	0.289308	0.299822	0.00397835	0	10	0	0	0	0	3.92857	0.392857	98	1.00109	-0.112795	-0.207913	-0.598222	0.299112	0.299095	0.00397029	
1.04141	0.65067	1	0.299112	0.000703992	0.205933	1.80236e-023	0	1.41208e-009	0.000145405	2.55263e-020	0	0.00394723	0.0270574	5.27401e-025	9.99928	0.000727012	5.13422e-013	0.299112	0.289393	0.299819	0.00394723	0	10	0	0	0	0	5	0.5	99	1.00425	-0.112833	-0.207913	-0.598219	0.299112	0.299092	0.00393864	
1.02065	0.649384	1	0.299113	0.000703733	0.205679	1.94175e-023	0	1.4126e-009	0.000145173	2.75105e-020	0	0.00423059	0.0268589	6.13927e-025	9.99928	0.000725318	5.53736e-013	0.299113	0.288536	0.299818	0.00423059	0	10	0	0	0	0	5	0.5	100	1.00241	-0.112554	-0.207913	-0.598227	0.299113	0.299093	0.00422199	
1.1	0.525	1	0.29868	0.00070455	0.204119	2.29279e-023	0	1.41097e-009	0.000144239	3.24465e-020	0	0.0049053	0.0265583	8.48076e-025	9.99928	0.000722323	6.51577e-013	0.29868	0.28822	0.299377	0.0049053	0	10	0	0	0	0	3.57143	0.357143	101	1.01131	-0.109756	-0.207913	-0.594616	0.298597	0.298572	0.00497097	
1.01219	0.632813	1	0.299113	0.000703219	0.205177	2.22021e-023	0	1.41364e-009	0.000144713	3.14787e-020	0	0.00478792	0.0264683	8.07348e-025	9.99928	0.000721961	6.34538e-013	0.299113	0.286849	0.299813	0.00478792	0	10	0	0	0	0	5	0.5	102	1.00178	-0.112003	-0.207913	-0.598226	0.299113	0.299091	0.00477822	
1.02325	0.61091	1	0.299113	0.000702136	0.204166	2.79937e-023	0	1.41581e-009	0.000143777	3.97514e-020	0	0.0059115	0.0256801	1.29941e-024	9.99929	0.00071509	8.0377e-013	0.299113	0.283438	0.2998	0.0059115	0	10	0	0	0	0	5	0.5	103	1.00244	-0.110901	-0.207913	-0.598226	0.299113	0.299085	0.00589949	
1.05787	0.642081	1	0.299099	0.000704166	0.206036	1.73118e-023	0	1.41173e-009	0.000145514	2.45121e-020	0	0.00380077	0.0271651	4.85601e-025	9.99928	0.000727915	4.92778e-013	0.299099	0.289887	0.299807	0.00380077	0	10	0	0	0	0	5	0.5	104	1.00608	-0.112912	-0.207913	-0.598102	0.299095	0.299075	0.00379384	
0.942542	0.745313	-99999	0.290998	0.000730956	0.187131	2.63087e-023	0	1.35999e-009	0.00013719	3.58857e-020	0	0.00502463	0.0295653	8.31891e-025	0.999926	7.39489e-005	6.69513e-015	0.290998	0.316842	0.291112	0.00502463	0	1	0	0	0	0	0.25	0.25	105	0.999999	-0.0701663	-0.207913	-0.527872	0.289062	0.289112	0.00619846	
0.963423	0.689063	-99999	0.299031	0.000707361	0.209139	8.03083e-025	0	1.40536e-009	0.000148376	1.13197e-021	0	0.000187773	0.029727	1.00783e-027	0.999925	7.48981e-005	2.25512e-016	0.299031	0.299101	0.299107	0.000187773	0	1	0	0	0	0	0.25	0.25	106	1.00001	-0.115952	-0.207913	-0.597281	0.298978	0.298979	0.000221535	
1	0.590625	1	0.299113	0.000702208	0.20423	2.762e-023	0	1.41567e-009	0.000143837	3.92168e-020	0	0.00584049	0.0257307	1.26391e-024	9.99929	0.000715535	7.92796e-013	0.299113	0.283662	0.299803	0.00584049	0	10	0	0	0	0	3.75	0.375	107	1.00108	-0.110962	-0.207912	-0.598225	0.299113	0.299087	0.00582839	
0.981467	0.857812	-99999	0.290285	0.000733191	0.185135	2.93921e-023	0	1.35585e-009	0.000136142	3.99694e-020	0	0.00550256	0.0295167	1.01326e-024	0.999926	7.38332e-005	7.41161e-015	0.290285	0.318268	0.290402	0.00550256	0	1	0	0	0	0	0.25	0.25	108	0.999597	-0.0678639	-0.207913	-0.524361	0.288561	0.288612	0.00648889	
0.969835	0.827538	-99999	0.290534	0.000732391	0.185811	2.84373e-023	0	1.35733e-009	0.00013649	3.87132e-020	0	0.00535893	0.0295174	9.56821e-025	0.999926	7.38606e-005	7.19438e-015	0.290534	0.3177	0.290651	0.00535893	0	1	0	0	0	0	0.25	0.25	109	0.999984	-0.0686278	-0.207913	-0.525584	0.288735	0.288787	0.00642337	
1.1	0.5875	1	0.298218	0.000707516	0.20456	1.50237e-023	0	1.40505e-009	0.000145159	2.11717e-020	0	0.00328992	0.0278776	3.52098e-025	9.99927	0.000733063	4.21603e-013	0.298218	0.294987	0.298941	0.00328992	0	10	0	0	0	0	3.57143	0.357143	110	1.01265	-0.109016	-0.207913	-0.590703	0.298038	0.298028	0.00343128	
0.974728	0.885938	-99999	0.253457	0.000923291	0.087585	4.81281e-022	0	1.07669e-009	8.11063e-005	5.19725e-019	0	0.0239908	0.0313407	4.29621e-023	0.99993	6.97525e-005	6.07743e-014	0.253457	0.410583	0.25373	0.0239908	0	1	0	0	0	0	0.25	0.25	111	0.996186	0.117887	-0.207913	-0.23567	0.247319	0.247531	0.0267911	
0.942542	0.632813	-99999	0.298858	0.000707932	0.208779	7.03652e-025	0	1.40422e-009	0.00014824	9.91015e-022	0	0.000164206	0.0298133	7.68743e-028	0.999925	7.49503e-005	1.97113e-016	0.298858	0.29987	0.298935	0.000164206	0	1	0	0	0	0	0.25	0.25	112	0.999999	-0.114923	-0.207913	-0.595534	0.298728	0.298731	0.000245899	
1.07865	0.647557	1	0.298939	0.000705619	0.206642	1.22506e-023	0	1.40883e-009	0.000146243	1.73101e-020	0	0.00273586	0.0279763	2.39193e-025	9.99927	0.000734584	3.46561e-013	0.298939	0.293762	0.299659	0.00273586	0	10	0	0	0	0	5	0.5	113	1.00934	-0.113132	-0.207913	-0.596714	0.298897	0.298883	0.0027608	
1.1	0.61875	1	0.297811	0.00070922	0.204052	1.3026e-023	0	1.40167e-009	0.000145147	1.83124e-020	0	0.00285866	0.0283442	2.59643e-025	9.99926	0.000736539	3.62914e-013	0.297811	0.297941	0.298542	0.00285866	0	10	0	0	0	0	3.92857	0.392857	114	1.01324	-0.107385	-0.207913	-0.587233	0.297543	0.297539	0.00305965	
1.07354	0.62477	1	0.299046	0.000704257	0.205832	1.77908e-023	0	1.41155e-009	0.000145388	2.51872e-020	0	0.00389636	0.0271193	5.12322e-025	9.99928	0.000727474	5.06219e-013	0.299046	0.28981	0.299751	0.00389636	0	10	0	0	0	0	5	0.5	115	1.00818	-0.112551	-0.207913	-0.59765	0.299031	0.299009	0.00389886	
1.09097	0.634375	1	0.298429	0.000707276	0.205509	1.23986e-023	0	1.40553e-009	0.000145783	1.74782e-020	0	0.00274932	0.0281721	2.40452e-025	9.99927	0.000735718	3.48288e-013	0.298429	0.295778	0.299155	0.00274932	0	10	0	0	0	0	5	0.5	116	1.01158	-0.110564	-0.207913	-0.592414	0.298283	0.298273	0.00285693	
1.0795	0.600971	1	0.299012	0.000703979	0.205371	1.99147e-023	0	1.41211e-009	0.000145006	2.82051e-020	0	0.00432547	0.0268318	6.43968e-025	9.99928	0.00072499	5.6732e-013	0.299012	0.288644	0.299713	0.00432547	0	10	0	0	0	0	5	0.5	117	1.00886	-0.111965	-0.207913	-0.597373	0.298991	0.298967	0.00433322	
1.05146	0.557525	1	0.299112	0.000700084	0.202384	3.88068e-023	0	1.41997e-009	0.000142106	5.52678e-020	0	0.0078893	0.0242919	2.55631e-024	9.9993	0.000702652	1.12407e-012	0.299112	0.277426	0.299772	0.0078893	0	10	0	0	0	0	5	0.5	118	1.00455	-0.108967	-0.207913	-0.59822	0.299112	0.299069	0.00787284	
1.06018	0.582671	1	0.299103	0.000701917	0.20392	2.93155e-023	0	1.41626e-009	0.00014356	4.16413e-020	0	0.00616063	0.0255079	1.42857e-024	9.99929	0.000713563	8.42509e-013	0.299103	0.282708	0.299783	0.00616063	0	10	0	0	0	0	5	0.5	119	1.00583	-0.11062	-0.207913	-0.598143	0.299101	0.299067	0.00614864	
1.1	0.55625	1	0.298471	0.000706096	0.204508	1.82645e-023	0	1.40787e-009	0.000144831	2.57904e-020	0	0.00396457	0.0273024	5.28813e-025	9.99927	0.000728474	5.15645e-013	0.298471	0.291919	0.299182	0.00396457	0	10	0	0	0	0	3.92857	0.392857	120	1.0121	-0.109638	-0.207913	-0.592867	0.298347	0.29833	0.00406461	
1.06865	0.565652	1	0.299096	0.00070148	0.203492	3.17695e-023	0	1.41714e-009	0.000143169	4.51553e-020	0	0.00661782	0.02519	1.68614e-024	9.99929	0.000710733	9.14746e-013	0.299096	0.281348	0.299769	0.00661782	0	10	0	0	0	0	5	0.5	121	1.00668	-0.110137	-0.207913	-0.598079	0.299092	0.299055	0.00660589	
1.07218	0.535959	1	0.299103	0.000699991	0.20226	3.94579e-023	0	1.42015e-009	0.000142	5.62025e-020	0	0.00800273	0.0242153	2.64561e-024	9.9993	0.000701943	1.14339e-012	0.299103	0.277112	0.299758	0.00800273	0	10	0	0	0	0	5	0.5	122	1.00658	-0.108817	-0.207913	-0.598138	0.2991	0.299054	0.00798659	
1.07946	0.581658	1	0.299018	0.000703347	0.20479	2.32311e-023	0	1.41338e-009	0.000144466	3.29317e-020	0	0.00498514	0.0263666	8.82635e-025	9.99928	0.000720992	6.63586e-013	0.299018	0.286618	0.299711	0.00498514	0	10	0	0	0	0	5	0.5	123	1.00866	-0.11135	-0.207913	-0.597426	0.298999	0.298971	0.00499045	
1.06645	0.949323	-99999	0.12676	0.205521	1.65817e-011	0.0509304	0	4.83695e-012	3.41799e-012	0.247078	1.22419e-013	0.0422953	6.35162e-008	0.0798176	0.591677	8.61841e-008	0.204162	0.12676	-1.1234	0.126886	0.704101	0	1	0.0116112	0	0	0	0.25	0.25	124	1.60128	1.09899	-0.207911	0.636677	0.122698	0.12283	0.509655	
0.977012	0.801563	-99999	0.298247	0.000709362	0.2068	3.80637e-024	0	1.40139e-009	0.000147131	5.35003e-021	0	0.000870237	0.0295641	2.21348e-026	0.999926	7.46907e-005	1.05984e-015	0.298247	0.300203	0.298325	0.000870237	0	1	0	0	0	0	0.25	0.25	125	1.00005	-0.110712	-0.207913	-0.589674	0.297891	0.297897	0.00109978	
0.984415	0.689063	-99999	0.299124	0.000706161	0.208298	5.88068e-024	0	1.40775e-009	0.000147528	8.30305e-021	0	0.00134927	0.0288752	5.47801e-026	0.999926	7.42178e-005	1.65978e-015	0.299124	0.295225	0.299193	0.00134927	0	1	0	0	0	0	0.25	0.25	126	1.00025	-0.115448	-0.207913	-0.598333	0.299128	0.299123	0.00134425	
0.973919	0.716363	-99999	0.299167	0.000706807	0.209294	1.48539e-024	0	1.40646e-009	0.000148369	2.09533e-021	0	0.000346991	0.0295607	3.46952e-027	0.999925	7.47777e-005	4.1809e-016	0.299167	0.298074	0.299241	0.000346991	0	1	0	0	0	0	0.25	0.25	127	1.00003	-0.11658	-0.207913	-0.598592	0.299165	0.299164	0.000348374	
0.973919	0.661762	-99999	0.299137	0.000706813	0.209119	2.005e-024	0	1.40645e-009	0.000148246	2.82829e-021	0	0.000467211	0.0294887	6.32107e-027	0.999926	7.47168e-005	5.64331e-016	0.299137	0.297835	0.29921	0.000467211	0	1	0	0	0	0	0.25	0.25	128	1.00003	-0.116385	-0.207913	-0.598447	0.299144	0.299143	0.000461639	
0.945458	0.576562	-99999	0.299101	0.000707281	0.209461	0	0	1.40552e-009	0.000148587	0	0	0	0.0298306	0	0.999925	7.49879e-005	0	0.299101	0.299387	0.299177	0	0	1	0	0	0	0	0.25	0.25	129	0.999996	-0.116621	-0.207897	-0.598043	0.299087	0.299087	-4.30994e-005	
1.02733	0.576562	1	0.299113	0.000700651	0.20286	3.58441e-023	0	1.41882e-009	0.000142555	5.1007e-020	0	0.00736231	0.0246624	2.16681e-024	9.9993	0.000706015	1.03574e-012	0.299113	0.279035	0.299783	0.00736231	0	10	0	0	0	0	5	0.5	130	1.0027	-0.109476	-0.207913	-0.598226	0.299113	0.299077	0.00734728	
1.01563	0.915645	-99999	0.254544	0.000918419	0.0841795	7.02304e-022	0	1.0824e-009	7.75414e-005	7.62427e-019	0	0.0304307	0.0263914	9.54377e-023	0.999934	6.5985e-005	9.01038e-014	0.254544	0.38683	0.254789	0.0304307	0	1	0	0	0	0	0.25	0.25	131	1.0324	0.116806	-0.207912	-0.248914	0.249211	0.249397	0.0333554	
1.02041	0.967926	-99999	0.0250411	0.233504	6.0186e-012	0.126228	0	4.2573e-012	1.40953e-012	0.538985	4.05979e-013	0.00835256	1.08857e-008	0.176588	0.502427	3.89578e-008	0.248784	0.0250411	-2.43112	0.0250578	1.27552	0	0.999994	0.215334	0	0	0	0.25	0.250001	132	1.95301	2.02359	-0.207591	1.32563	0.0242778	0.0242948	1.04026	
0.917776	0.799175	-99999	0.217192	0.0408452	2.70373e-007	8.19839e-012	0	2.43381e-011	1.10762e-008	2.00125e-010	5.33702e-036	0.0460452	0.0264686	8.49821e-016	0.999982	1.86433e-005	1.19588e-008	0.217192	0.489768	0.21756	0.0460452	0	1	0	0	0	0	0.25	0.25	133	0.998639	0.299326	-0.207913	0.0407531	0.20783	0.208142	0.0499748	
0.975602	0.773438	-99999	0.298825	0.000707774	0.208391	2.21793e-024	0	1.40454e-009	0.000147931	3.1244e-021	0	0.00051424	0.0295813	7.6513e-027	0.999926	7.4761e-005	6.21722e-016	0.298825	0.298949	0.2989	0.00051424	0	1	0	0	0	0	0.25	0.25	134	1.00005	-0.114337	-0.207913	-0.595142	0.298672	0.298674	0.000611366	
0.943829	0.712263	-99999	0.295941	0.000716079	0.200724	9.1709e-024	0	1.38825e-009	0.00014416	1.27692e-020	0	0.00199092	0.0297056	1.19161e-025	0.999926	7.4575e-005	2.48234e-015	0.295941	0.306104	0.296032	0.00199092	0	1	0	0	0	0	0.25	0.25	135	0.999999	-0.0976419	-0.207913	-0.569459	0.295003	0.295024	0.00257115	
0.943829	0.665862	-99999	0.298483	0.000708963	0.207752	1.68575e-024	0	1.40218e-009	0.000147725	2.37073e-021	0	0.000389873	0.0298059	4.36107e-027	0.999925	7.49078e-005	4.7017e-016	0.298483	0.3007	0.298562	0.000389873	0	1	0	0	0	0	0.25	0.25	136	0.999998	-0.112581	-0.207913	-0.591986	0.298222	0.298227	0.000552484	
0.974684	0.632813	-99999	0.299118	0.000706738	0.208921	2.76226e-024	0	1.4066e-009	0.00014809	3.8969e-021	0	0.000641573	0.0293741	1.20076e-026	0.999926	7.46224e-005	7.77717e-016	0.299118	0.297386	0.29919	0.000641573	0	1	0	0	0	0	0.25	0.25	137	1.00004	-0.116111	-0.207913	-0.598276	0.29912	0.299118	0.00063899	
0.974542	0.576562	-99999	0.299114	0.000706635	0.208775	3.42313e-024	0	1.4068e-009	0.000147965	4.82994e-021	0	0.000792942	0.0292698	1.84621e-026	0.999926	7.45377e-005	9.64208e-016	0.299114	0.296948	0.299186	0.000792942	0	1	0	0	0	0	0.25	0.25	138	1.00003	-0.115927	-0.207908	-0.598236	0.299114	0.299112	0.000790737	
1.1	0.4625	1	0.298977	0.000698287	0.200296	5.06281e-023	0	1.42362e-009	0.000140279	7.22889e-020	0	0.00987529	0.0229505	4.44128e-024	9.99931	0.000690065	1.47784e-012	0.298977	0.271915	0.299604	0.00987529	0	10	0	0	0	0	3.92857	0.392857	139	1.00922	-0.106384	-0.207913	-0.597107	0.298953	0.298891	0.00987689	
1.0412	0.593337	1	0.299112	0.000701668	0.203743	3.048e-023	0	1.41676e-009	0.000143384	4.33109e-020	0	0.00637962	0.0253514	1.54872e-024	9.99929	0.000712184	8.76911e-013	0.299112	0.282014	0.299792	0.00637962	0	10	0	0	0	0	5	0.5	140	1.00388	-0.110444	-0.207913	-0.59822	0.299112	0.299079	0.00636651	
1.13567	0.964406	-99999	0.0351577	0.231065	6.97266e-012	0.118876	0	4.30223e-012	1.61592e-012	0.51295	4.09696e-013	0.0117282	1.52396e-008	0.170338	0.507195	4.41491e-008	0.246401	0.0351577	-2.33688	0.0351848	1.23063	0	0.999996	0.207538	0	0	0	0.25	0.250001	141	1.91362	1.9411	-0.207696	1.25693	0.0340909	0.0341194	0.997203	
0.93125	1	-99999	0	0.235685	1.15281e-015	0.150737	0	4.2179e-012	2.72506e-016	0.637678	1.27586e-016	7.27482e-014	8.39503e-020	0.233767	0.477684	7.29521e-012	0.261158	0	-3.05561	7.515e-012	1.51711	0	1	0.410135	0	0	0	0.25	0.25	142	2.00001	2.34898	-0.207897	1.49571	-2.02837e-005	-2.03002e-005	1.26913	
1.09219	0.920321	-99999	0.230676	0.0458064	1.6897e-009	3.5487e-005	0	2.17021e-011	7.76287e-011	0.000772426	1.71012e-018	0.0769496	2.03294e-008	0.00636396	0.935728	1.53774e-007	0.0321358	0.230676	0.205514	0.230849	0.122621	0	1	0	0	0	0	0.25	0.25	143	1.15353	0.292412	-0.207916	-0.0825229	0.225441	0.225624	0.113899	
1.03602	0.950995	-99999	0.115853	0.209913	1.49566e-011	0.0582823	0	4.73575e-012	3.14889e-012	0.276829	1.52054e-013	0.0386537	5.75865e-008	0.0882586	0.579426	8.11132e-008	0.210287	0.115853	-1.24923	0.115961	0.760569	0	1	0.0231781	0	0	0	0.25	0.25	144	1.65495	1.19193	-0.207888	0.709782	0.112255	0.112368	0.560824	
0.947115	0.807281	-99999	0.270151	0.000814201	0.130254	1.7473e-022	0	1.22095e-009	0.000106368	2.13968e-019	0	0.017325	0.0293175	1.54838e-023	0.999929	7.11379e-005	3.21742e-014	0.270151	0.363609	0.270359	0.017325	0	1	0	0	0	0	0.25	0.25	145	0.999995	0.0384719	-0.207913	-0.362291	0.265408	0.265563	0.019902	
