              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	                vol	                sat	                 pv	                por	      trans_cell_no	                 vx	                 vy	                 vz	
          18000	           6000	              0	         500000	 1	   8.7736821039e+00	   1.2806131222e+00	   5.3031426929e-01	   2.1034669891e+02	   5.1238310747e+00	   5.1504694376e+02	   2.2567680031e+01	   1.9768676429e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   6.9000000000e+01	  -2.4266280473e-01	  -3.7309524318e-01	   0.0000000000e+00	
          21000	           6000	              0	         500000	 1	   8.6911109932e+00	   1.5021045728e+00	   6.2938413056e-01	   2.0550451489e+02	   4.8797257921e+00	   5.0942186421e+02	   2.2567230339e+01	   1.3961886077e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.0000000000e+01	  -2.5846905899e-01	  -3.9518261425e-01	   0.0000000000e+00	
          24000	           6000	              0	         500000	 1	   8.5830085008e+00	   1.8624605111e+00	   7.9054438582e-01	   2.0105410894e+02	   4.7912836433e+00	   5.0454924212e+02	   2.2567064152e+01	   8.8381312747e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.1000000000e+01	  -2.6402188656e-01	  -4.1715954378e-01	   0.0000000000e+00	
          27000	           6000	              0	         500000	 1	   8.4600047828e+00	   2.3995121945e+00	   1.0307218889e+00	   1.9683495328e+02	   4.7587048901e+00	   5.0040228293e+02	   2.2566998496e+01	   5.2399558185e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.2000000000e+01	  -2.5940022057e-01	  -4.3684718158e-01	   0.0000000000e+00	
          30000	           6000	              0	         500000	 1	   8.3822367350e+00	   2.8286733112e+00	   1.2226515253e+00	   1.9427608980e+02	   4.7465787720e+00	   4.9815413757e+02	   2.2566971669e+01	   3.7603949503e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.3000000000e+01	  -2.4691485251e-01	  -4.5053819214e-01	   0.0000000000e+00	
          33000	           6000	              0	         500000	 1	   8.3671477658e+00	   2.9215585731e+00	   1.2641927836e+00	   1.9375922522e+02	   4.7422833174e+00	   4.9771801915e+02	   2.2566962820e+01	   3.5244047677e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.4000000000e+01	  -2.3067173104e-01	  -4.5143772050e-01	   0.0000000000e+00	
          36000	           6000	              0	         500000	 1	   8.3663034726e+00	   2.9269058701e+00	   1.2665847378e+00	   1.9371831478e+02	   4.7406980736e+00	   4.9767927425e+02	   2.2566959863e+01	   3.5108191658e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.5000000000e+01	  -2.1177029555e-01	  -4.2753803156e-01	   0.0000000000e+00	
          39000	           6000	              0	         500000	 1	   8.3658265926e+00	   2.9299120668e+00	   1.2679292974e+00	   1.9369968021e+02	   4.7403724106e+00	   4.9766279245e+02	   2.2566959235e+01	   3.5034590445e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.6000000000e+01	  -1.7726327218e-01	  -3.6460678168e-01	   0.0000000000e+00	
          42000	           6000	              0	         500000	 1	   8.3630479731e+00	   2.9474176252e+00	   1.2757581772e+00	   1.9360901610e+02	   4.7402812165e+00	   4.9758892636e+02	   2.2566958883e+01	   3.4621396161e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.7000000000e+01	  -1.1630628031e-01	  -2.9519577165e-01	   0.0000000000e+00	
          45000	           6000	              0	         500000	 1	   8.3591912486e+00	   2.9719050936e+00	   1.2867095108e+00	   1.9348354949e+02	   4.7402305182e+00	   4.9748733399e+02	   2.2566958531e+01	   3.4056835194e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.8000000000e+01	  -4.5767278334e-02	  -2.5954064226e-01	   0.0000000000e+00	
          48000	           6000	              0	         500000	 1	   8.3628808275e+00	   2.9484811492e+00	   1.2762338689e+00	   1.9360206084e+02	   4.7401766980e+00	   4.9758260524e+02	   2.2566958680e+01	   3.4596076700e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   7.9000000000e+01	   1.6850160295e-02	  -2.4560269094e-01	   0.0000000000e+00	
          51000	           6000	              0	         500000	 1	   8.3621947922e+00	   2.9528239066e+00	   1.2781760579e+00	   1.9357942914e+02	   4.7401599626e+00	   4.9756409012e+02	   2.2566958604e+01	   3.4495273932e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.0000000000e+01	   7.2531790082e-02	  -2.4160473334e-01	   0.0000000000e+00	
          54000	           6000	              0	         500000	 1	   8.3595838410e+00	   2.9694093155e+00	   1.2855934054e+00	   1.9349479039e+02	   4.7401563720e+00	   4.9749570578e+02	   2.2566958422e+01	   3.4113687379e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.1000000000e+01	   1.2509151334e-01	  -2.4096161033e-01	   0.0000000000e+00	
          57000	           6000	              0	         500000	 1	   8.3567602864e+00	   2.9874607826e+00	   1.2936664062e+00	   1.9340325086e+02	   4.7401555722e+00	   4.9742204417e+02	   2.2566958229e+01	   3.3705567088e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.2000000000e+01	   1.7531548805e-01	  -2.4054470048e-01	   0.0000000000e+00	
          60000	           6000	              0	         500000	 1	   8.3541921587e+00	   3.0039845535e+00	   1.3010561923e+00	   1.9331990841e+02	   4.7401552890e+00	   4.9735521303e+02	   2.2566958054e+01	   3.3338522744e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.3000000000e+01	   2.2135436526e-01	  -2.3903021889e-01	   0.0000000000e+00	
          63000	           6000	              0	         500000	 1	   8.3519995202e+00	   3.0181722730e+00	   1.3074012492e+00	   1.9324867732e+02	   4.7401551288e+00	   4.9729826612e+02	   2.2566957904e+01	   3.3028218807e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.4000000000e+01	   2.6029202844e-01	  -2.3595340533e-01	   0.0000000000e+00	
          66000	           6000	              0	         500000	 1	   8.3502297829e+00	   3.0296775221e+00	   1.3125466489e+00	   1.9319113491e+02	   4.7401550125e+00	   4.9725237925e+02	   2.2566957782e+01	   3.2779766484e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.5000000000e+01	   2.8916879218e-01	  -2.3124398252e-01	   0.0000000000e+00	
          69000	           6000	              0	         500000	 1	   8.3489219990e+00	   3.0382106602e+00	   1.3163628566e+00	   1.9314858474e+02	   4.7401549183e+00	   4.9721851527e+02	   2.2566957692e+01	   3.2597241054e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.6000000000e+01	   3.0539267072e-01	  -2.2503873129e-01	   0.0000000000e+00	
          72000	           6000	              0	         500000	 1	   8.3481430834e+00	   3.0433055887e+00	   1.3186414215e+00	   1.9312323102e+02	   4.7401548397e+00	   4.9719836483e+02	   2.2566957638e+01	   3.2488840297e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.7000000000e+01	   3.0686785978e-01	  -2.1764857565e-01	   0.0000000000e+00	
          75000	           6000	              0	         500000	 1	   8.3480024617e+00	   3.0442264267e+00	   1.3190532409e+00	   1.9311864867e+02	   4.7401547761e+00	   4.9719472294e+02	   2.2566957629e+01	   3.2468989075e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.8000000000e+01	   2.9211685926e-01	  -2.0958882823e-01	   0.0000000000e+00	
          78000	           6000	              0	         500000	 1	   8.3486622069e+00	   3.0399090830e+00	   1.3171224302e+00	   1.9314009810e+02	   4.7401547300e+00	   4.9721175195e+02	   2.2566957674e+01	   3.2560048192e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   8.9000000000e+01	   2.6052559603e-01	  -2.0158815385e-01	   0.0000000000e+00	
          81000	           6000	              0	         500000	 1	   8.3503219102e+00	   3.0290780404e+00	   1.3122785529e+00	   1.9319400279e+02	   4.7401547084e+00	   4.9725459758e+02	   2.2566957788e+01	   3.2790926463e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.0000000000e+01	   2.1269059488e-01	  -1.9449848763e-01	   0.0000000000e+00	
          84000	           6000	              0	         500000	 1	   8.3530364521e+00	   3.0114554182e+00	   1.3043973412e+00	   1.9328198247e+02	   4.7401547211e+00	   4.9732467303e+02	   2.2566957974e+01	   3.3172568036e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.1000000000e+01	   1.5070329500e-01	  -1.8907332622e-01	   0.0000000000e+00	
          87000	           6000	              0	         500000	 1	   8.3563445714e+00	   2.9901333034e+00	   1.2948616525e+00	   1.9338884022e+02	   4.7401547887e+00	   4.9741000117e+02	   2.2566958200e+01	   3.3644507711e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.2000000000e+01	   7.8178002352e-02	  -1.8574604747e-01	   0.0000000000e+00	
          90000	           6000	              0	         500000	 1	   8.3582290396e+00	   2.9780623048e+00	   1.2894632606e+00	   1.9344953715e+02	   4.7401549463e+00	   4.9745857543e+02	   2.2566958328e+01	   3.3917962396e+01	   1.1250000000e+11	   1.0000000000e+00	   2.4750000000e+10	   2.2000000000e-01	   9.3000000000e+01	  -0.0000000000e+00	  -1.8463778552e-01	   0.0000000000e+00	
              0	           9000	              0	         500000	 1	   7.8266137483e+00	   7.0520463823e+00	   3.0710126486e+00	   7.7611766661e+02	   3.7011603717e+02	   9.6581725732e+02	   2.3235751031e+01	   4.4866270265e+00	   1.1250000000e+11	   1.0000000000e+00	   2.4750000000e+10	   2.2000000000e-01	   9.4000000000e+01	   0.0000000000e+00	  -2.4367920332e-01	   0.0000000000e+00	
           3000	           9000	              0	         500000	 1	   8.4416589101e+00	   2.1550005967e+00	   9.1681675526e-01	   3.9070870687e+02	   9.5956019447e+01	   6.7821945116e+02	   2.2733956741e+01	   5.1272977534e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.5000000000e+01	  -5.5853355608e-02	  -2.4573254539e-01	   0.0000000000e+00	
           6000	           9000	              0	         500000	 1	   8.7246373377e+00	   1.3192078805e+00	   5.4650213041e-01	   2.8150029287e+02	   3.1276627078e+01	   5.8695663699e+02	   2.2615558317e+01	   1.6345119306e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.6000000000e+01	  -1.0888569045e-01	  -2.5174730777e-01	   0.0000000000e+00	
           9000	           9000	              0	         500000	 1	   8.8246396653e+00	   1.1329133948e+00	   4.6389135149e-01	   2.4242355189e+02	   1.3663060649e+01	   5.4983080663e+02	   2.2583315074e+01	   2.4636468479e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.7000000000e+01	  -1.5750286048e-01	  -2.6142133893e-01	   0.0000000000e+00	
          12000	           9000	              0	         500000	 1	   8.8482352018e+00	   1.1030397611e+00	   4.5076492740e-01	   2.2543647806e+02	   7.8660490127e+00	   5.3222349565e+02	   2.2572702698e+01	   2.7088224011e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.8000000000e+01	  -2.0026094204e-01	  -2.7434513352e-01	   0.0000000000e+00	
          15000	           9000	              0	         500000	 1	   8.8212134374e+00	   1.1679359541e+00	   4.7988049296e-01	   2.1611711298e+02	   5.8907850333e+00	   5.2173983275e+02	   2.2569085619e+01	   2.4153115149e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   9.9000000000e+01	  -2.3568506089e-01	  -2.8996572765e-01	   0.0000000000e+00	
          18000	           9000	              0	         500000	 1	   8.7683102883e+00	   1.2935108464e+00	   5.3608021222e-01	   2.1020779779e+02	   5.1674246298e+00	   5.1485926316e+02	   2.2567759669e+01	   1.9330753387e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0000000000e+02	  -2.6233768044e-01	  -3.0759964339e-01	   0.0000000000e+00	
          21000	           9000	              0	         500000	 1	   8.6892087356e+00	   1.5075749180e+00	   6.3182924727e-01	   2.0549387200e+02	   4.8992520439e+00	   5.0940537766e+02	   2.2567266018e+01	   1.3851594184e+02	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0100000000e+02	  -2.7861590614e-01	  -3.2637547590e-01	   0.0000000000e+00	
          24000	           9000	              0	         500000	 1	   8.5853175049e+00	   1.8537313527e+00	   7.8663997559e-01	   2.0116429581e+02	   4.7995657404e+00	   5.0466513906e+02	   2.2567079414e+01	   8.9255827742e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0200000000e+02	  -2.8295884025e-01	  -3.4512918341e-01	   0.0000000000e+00	
          27000	           9000	              0	         500000	 1	   8.4672364862e+00	   2.3634567456e+00	   1.0145971679e+00	   1.9707768101e+02	   4.7618665377e+00	   5.0062610707e+02	   2.2567004678e+01	   5.4039145900e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0300000000e+02	  -2.7450290357e-01	  -3.6217861062e-01	   0.0000000000e+00	
          30000	           9000	              0	         500000	 1	   8.3919216430e+00	   2.7708515843e+00	   1.1967925127e+00	   1.9458973727e+02	   4.7475411391e+00	   4.9841635459e+02	   2.2566974048e+01	   3.9189171126e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0400000000e+02	  -2.5395854663e-01	  -3.7493635054e-01	   0.0000000000e+00	
          33000	           9000	              0	         500000	 1	   8.3750955492e+00	   2.8722789407e+00	   1.2421538930e+00	   1.9401724907e+02	   4.7427207230e+00	   4.9792951155e+02	   2.2566964144e+01	   3.6459485383e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0500000000e+02	  -2.2352797094e-01	  -3.7946989631e-01	   0.0000000000e+00	
          36000	           9000	              0	         500000	 1	   8.3720008028e+00	   2.8914153259e+00	   1.2507126197e+00	   1.9390300512e+02	   4.7408564650e+00	   4.9783021814e+02	   2.2566960529e+01	   3.5971675044e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0600000000e+02	  -1.8515090609e-01	  -3.7089702388e-01	   0.0000000000e+00	
          39000	           9000	              0	         500000	 1	   8.3685234069e+00	   2.9130361689e+00	   1.2603820586e+00	   1.9378660874e+02	   4.7403842792e+00	   4.9773343814e+02	   2.2566959436e+01	   3.5439681990e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0700000000e+02	  -1.3820583937e-01	  -3.4741357959e-01	   0.0000000000e+00	
          42000	           9000	              0	         500000	 1	   8.3624457272e+00	   2.9512272567e+00	   1.2774619319e+00	   1.9358932495e+02	   4.7402727958e+00	   4.9757289392e+02	   2.2566958827e+01	   3.4532869623e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0800000000e+02	  -8.3684308582e-02	  -3.2093653667e-01	   0.0000000000e+00	
          45000	           9000	              0	         500000	 1	   8.3577763150e+00	   2.9809452749e+00	   1.2907524807e+00	   1.9343746933e+02	   4.7402174544e+00	   4.9745014072e+02	   2.2566958411e+01	   3.3852289194e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.0900000000e+02	  -2.8340155605e-02	  -3.0476736652e-01	   0.0000000000e+00	
          48000	           9000	              0	         500000	 1	   8.3608044737e+00	   2.9616407175e+00	   1.2821191053e+00	   1.9353480468e+02	   4.7401726257e+00	   4.9752821441e+02	   2.2566958533e+01	   3.4291646865e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.1000000000e+02	   2.3769891618e-02	  -2.9748477614e-01	   0.0000000000e+00	
          51000	           9000	              0	         500000	 1	   8.3619451871e+00	   2.9544053601e+00	   1.2788833201e+00	   1.9357127211e+02	   4.7401591906e+00	   4.9755745514e+02	   2.2566958585e+01	   3.4458912491e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.1100000000e+02	   7.4731313705e-02	  -2.9449834605e-01	   0.0000000000e+00	
          54000	           9000	              0	         500000	 1	   8.3608992618e+00	   2.9610415360e+00	   1.2818511638e+00	   1.9353724937e+02	   4.7401562097e+00	   4.9752988628e+02	   2.2566958510e+01	   3.4305731373e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.1200000000e+02	   1.2627015505e-01	  -2.9242517722e-01	   0.0000000000e+00	
          57000	           9000	              0	         500000	 1	   8.3591601418e+00	   2.9721112246e+00	   1.2868017634e+00	   1.9348089055e+02	   4.7401555811e+00	   4.9748441777e+02	   2.2566958391e+01	   3.4052278132e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.1300000000e+02	   1.7734085661e-01	  -2.8946090557e-01	   0.0000000000e+00	
          60000	           9000	              0	         500000	 1	   8.3573302273e+00	   2.9838080251e+00	   1.2920328208e+00	   1.9342159060e+02	   4.7401553581e+00	   4.9743670676e+02	   2.2566958267e+01	   3.3787557527e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.1400000000e+02	   2.2500881641e-01	  -2.8483273202e-01	   0.0000000000e+00	
          63000	           9000	              0	         500000	 1	   8.3556449258e+00	   2.9946254137e+00	   1.2968705878e+00	   1.9336694861e+02	   4.7401552228e+00	   4.9739284743e+02	   2.2566958153e+01	   3.3545507156e+01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.1500000000e+02	   2.6580314172e-01	  -2.7830772228e-01	   0.0000000000e+00	
